S.Score	G2M.Score	Phase
C56	-0.171970063774248	-0.25724862579785	G1
C57	-0.149487815630957	0.553624304136579	G2M
C58	-0.144637411471602	0.163925501753098	G2M
C59	-0.121505799376633	-0.249074971247187	G1
C60	-0.120960035868507	-0.23315183480279	G1
C61	-0.162150191504947	-0.27068206612182	G1
C62	-0.230136516950545	-0.258209283690664	G1
C63	-0.098920802602627	-0.274556008665059	G1
C64	-0.203347144457378	-0.246073729200833	G1
C65	-0.0921382629166335	-0.221939429473578	G1
C66	-0.210535015746813	-0.254256981237045	G1
C67	-0.170976005052261	-0.240434189086693	G1
C68	-0.16608857914442	-0.231808839947042	G1
C69	-0.175654698495268	-0.281108870857541	G1
C70	0.0740984220442522	-0.225130507412476	S
C71	-0.187164364248893	-0.267685733475471	G1
C72	-0.215730127677654	-0.268324148286071	G1
C73	-0.174198223695273	-0.258831548432449	G1
C74	-0.149405300274021	-0.238307805671683	G1
C75	0.273324282211589	0.176855924256867	S
C76	-0.148558185543596	-0.216820464696874	G1
C77	0.282022122575665	0.166030911229104	S
C78	0.416192966548617	0.0327257624966883	S
C79	0.0924468159985925	0.217538154854253	G2M
C80	-0.164924366394796	-0.223359075737768	G1
C81	0.123791967775268	0.151849322830416	G2M
C82	-0.186186926627309	-0.218977939444729	G1
C83	0.326186883391992	0.064261872168496	S
C84	-0.157139807522945	-0.242098557691647	G1
C85	-0.0652238713620152	0.119212848531422	G2M
C86	0.115435462279168	-0.170980123697647	S
C87	-0.132380257801435	0.0120806749432357	G2M
C88	0.406103650239027	-0.0651398778455368	S
C89	-0.154799483639959	-0.247377414420441	G1
C90	-0.0946610003189461	0.0634468105437422	G2M
C91	-0.0915291134155408	0.101594579205527	G2M
C92	0.224238780924619	-0.132593610752723	S
C93	-0.137710138973636	0.304775811311442	G2M
C94	-0.000471077187152197	0.0584147068994029	G2M
C95	-0.174127246243543	-0.195898748604241	G1
C96	-0.152231715268607	-0.251338231747275	G1
C97	-0.143262433675679	-0.237789976764051	G1
C98	-0.166140499087668	-0.245123539472837	G1
C99	0.14417933105923	0.11982785460628	S
C100	-0.0824748371804701	0.0540135850281529	G2M
C101	0.179887424648003	-0.0985886539517895	S
C102	0.243593736763815	0.156065439032679	S
C103	-0.125414235320939	0.0980712472869074	G2M
C104	-0.225244794425494	-0.319109038154117	G1
C105	0.202656541216181	0.154837631958048	S
C106	-0.140958485108378	-0.245825400227678	G1
C107	0.144258731176563	-0.227170689547684	S
C108	0.122604050495354	-0.182268178801024	S
C109	-0.188619109636014	-0.252641010414059	G1
C110	-0.0199668060991927	0.191602708731091	G2M
C111	0.0710151196412694	0.0462633187042346	S
C112	-0.101178748994331	-0.160668286661364	G1
C113	-0.036273167631257	-0.265898408988728	G1
C114	-0.0881566179421787	0.290394769635544	G2M
C115	-0.140332052248806	-0.234068894993816	G1
C116	0.327722254085413	-0.0261382561829199	S
C117	0.242644288529796	0.0804861549615285	S
C118	-0.0821626906311775	-0.323997264327663	G1
C119	-0.019685261467063	-0.120510820076327	G1
C120	-0.180414088629098	-0.266141091673144	G1
C121	0.000889030309672745	-0.261563414563536	S
C122	-0.185634262225821	-0.26602554688297	G1
C123	-0.106502512857225	-0.178039013779203	G1
C124	-0.176913649376062	-0.238725211220382	G1
C125	-0.127123838242375	-0.238956794059797	G1
C126	-0.0510236906376141	-0.271262520616279	G1
C127	0.15798070846717	-0.0308418564271821	S
C128	-0.157170379374116	-0.259423035362394	G1
C129	-0.173441823891191	-0.185494018192889	G1
C130	-0.0922036301281039	0.218319071717709	G2M
C131	-0.205701127658942	-0.157939984408057	G1
C132	-0.146918198691109	-0.275830233820653	G1
C133	0.107907275363572	-0.0668657375756297	S
C134	0.237202632171455	-0.0467981194896105	S
C135	-0.150884310794759	-0.267420033039281	G1
C136	0.193958468430459	-0.157910098401844	S
C137	-0.17436478958464	-0.213008131658201	G1
C138	-0.00345002434935276	0.286202987215989	G2M
C139	-0.18502305202492	-0.305186772515235	G1
C140	-0.199587718667171	-0.26283365281017	G1
C141	-0.069488122370628	0.0476386799022144	G2M
C142	0.133398013289694	0.130250286396967	S
C143	-0.206766839508542	-0.270477002785551	G1
C144	-0.0883054552359147	0.483310719592448	G2M
C145	0.0759486807186455	-0.0248512662254794	S
C146	-0.213592034177273	-0.282515346525886	G1
C147	-0.0930436830557167	-0.0630895660342954	G1
C148	-0.154302679306055	-0.274888674216029	G1
C149	-0.114079988933692	-0.166649425544449	G1
C150	-0.00422505043207255	0.264191369461923	G2M
C151	-0.194449422713169	-0.284673334150468	G1
C152	-0.152084998274329	-0.24328232968782	G1
C153	0.0925375959419552	-0.193575333693485	S
C154	-0.148902410450155	-0.214098690057533	G1
C155	0.171484254157412	0.0603502823637865	S
C156	0.15364568572842	-0.0215697844402652	S
C157	0.191105706060863	-0.0616235991325746	S
C158	-0.144454369168155	-0.232365769982653	G1
C159	-0.125343478169831	-0.136399974227443	G1
C160	0.133870929272784	-0.0120840464147181	S
C161	0.119494578271268	0.00433398450246314	S
C162	-0.15143056991805	-0.233216857088402	G1
C163	-0.179015975815951	-0.291399234376023	G1
C164	-0.0595966454508004	0.488373066367174	G2M
C165	-0.234788615515751	-0.272366697060769	G1
C166	0.0323916621281516	0.198479432270394	G2M
C167	-0.154275469992081	-0.265404854691621	G1
C168	-0.0949414312318932	-0.240306180256675	G1
C169	-0.0593792633715578	-0.0681852784745023	G1
C170	-0.112168218588318	0.0624102152800022	G2M
C171	-0.201970953070949	-0.266825889515811	G1
C172	-0.16075966550269	0.0360865068815797	G2M
C173	-0.139698318148908	-0.0234255104316656	G1
C174	-0.137355342143357	-0.261005039708238	G1
C175	-0.136158498344716	-0.201034393483166	G1
C176	-0.155383436064556	0.549403560846275	G2M
C177	0.0896416925493692	-0.16204805017985	S
C178	0.247648829068933	-0.138991265946833	S
C179	-0.172995928976269	-0.0838217676198724	G1
C180	0.0643561681053307	0.210523653195674	G2M
C181	-0.146199451663184	0.217591414131895	G2M
C182	-0.114030463807495	-0.254253811508507	G1
C183	-0.096205133848648	-0.195765179494196	G1
C184	0.204916021228629	-0.0124054912089477	S
C185	-0.0251980025172463	0.176057646567843	G2M
C186	-0.0616320242542159	0.45164001067113	G2M
C187	0.108872402032939	0.117231685084478	G2M
C188	0.0931618896468229	-0.0889767466815155	S
C189	0.00989664220670644	0.147164555972396	G2M
C190	0.104627506163491	-0.190114008956911	S
C191	-0.179910019075265	-0.213616556122518	G1
C192	-0.220134795014435	-0.28461205037103	G1
C193	-0.0161413510875297	0.178674297279151	G2M
C194	-0.164640166262356	-0.259044546416115	G1
C195	0.180242958330827	-0.0375613622558405	S
C196	0.00854595493957583	0.0884303237411734	G2M
C197	-0.111134210270625	-0.244343024862746	G1
C198	0.240710521252559	-0.136014131623196	S
C199	-0.0249863102465463	0.409837883973058	G2M
C200	0.168203598796453	0.0510207239233596	S
C201	-0.0998156170056139	-0.21160674646395	G1
C202	-0.18134667731513	-0.261119713912957	G1
C203	-0.0881375996819093	0.318899296034204	G2M
C204	0.0538290070124558	-0.0733220725085807	S
C205	-0.193948958494936	-0.279050566428903	G1
C206	-0.19790862580543	-0.234731032454543	G1
C207	0.0385449309070598	0.0669265063965174	G2M
C208	-0.124730961428411	-0.255462450693398	G1
C209	-0.120118775374985	-0.25650746849785	G1
C210	-0.0494796198247285	0.547817709323648	G2M
C211	0.152329820245011	0.195661986227989	G2M
C212	0.185701839948244	-0.009283733215599	S
C213	-0.00464046384666	0.195493710826125	G2M
C214	-0.195455978237073	-0.298030243236424	G1
C215	0.0116667310732025	4.55628676810371e-05	S
C216	0.0270737014921819	-0.287719662864533	S
C217	-0.170902465902031	-0.20513513739782	G1
C218	-0.189409889110706	-0.26522119080605	G1
C219	-0.0376351341318636	0.12612636110536	G2M
C220	-0.214646420012034	-0.266824507809461	G1
C221	-0.0861918749434749	0.252598600134449	G2M
C222	0.161668644371705	-0.204152881515209	S
C223	0.264148253048893	0.0822632103283331	S
C224	-0.183084308583871	-0.183429157874038	G1
C225	0.203610025668434	-0.0407480224039985	S
C226	-0.231409021092197	-0.273279140956	G1
C227	0.197587213269964	0.0490648872595885	S
C228	0.0116470156436685	0.0252652711546477	G2M
C229	-0.164166179681653	-0.293251779253922	G1
C230	-0.173498810899356	0.365940664159015	G2M
C231	-0.142048814957539	-0.0271624026702953	G1
C232	-0.204154553816756	-0.251191372665754	G1
C233	-0.155830286300259	-0.252562917930201	G1
C234	0.0759486532836688	0.0225923564840828	S
C235	-0.162080316277855	-0.242246679916431	G1
C236	-0.181178783968633	0.0996079227486787	G2M
C237	0.1592187312438	-0.0437880488327413	S
C238	0.089646415258784	-0.183871222173287	S
C239	-0.0713661353505016	-0.0848392179969535	G1
C240	0.244998116183236	-0.0912777178126159	S
C241	-0.0286281017676088	0.238440298413929	G2M
C242	-0.146021080413559	-0.174879030448842	G1
C243	-0.189980319337503	-0.230992858494301	G1
C244	0.183134886904531	0.308937312859804	G2M
C245	-0.111465409729782	-0.230586911581921	G1
C246	0.193832827523818	-0.0131037379586041	S
C247	0.288895888093945	-0.116748475179663	S
C248	0.0926069646048536	0.164817429513403	G2M
C249	-0.0541324075939889	0.277776383291366	G2M
C250	-0.169378327894481	-0.195344149431031	G1
C251	0.0370955115595561	0.131775095006829	G2M
C252	-0.164607121776861	-0.184936663473634	G1
C253	0.123443753459013	-0.0845336695721942	S
C254	-0.206046916809166	-0.216387901145112	G1
C255	0.076432254536853	0.00343116564329959	S
C256	-0.189677018305919	-0.280853827741142	G1
C257	-0.0447552856078088	-0.150841439083424	G1
C258	-0.0407042715189612	0.211957501336508	G2M
C259	-0.157860711576054	0.445768481065132	G2M
C260	0.0524075753735391	-0.17963633079727	S
C261	0.0109126317482002	0.2260564248833	G2M
C262	-0.0900678574391065	-0.122724088497329	G1
C263	-0.0941052072993838	0.366102217745515	G2M
C264	0.23839205929181	0.00145328252106436	S
C265	-0.104156002680019	0.29741296141226	G2M
C266	-0.11892138941458	0.316818125021898	G2M
C267	0.203888601612846	0.0327777943014111	S
C268	-0.168989603261865	-0.26954601377441	G1
C269	-0.0143403562898796	0.128340848331612	G2M
C270	-0.0454865198614682	-0.189344621217053	G1
C271	-0.163441848058315	-0.180859460743061	G1
C272	-0.131278866836803	-0.0488690833246018	G1
C273	-0.200057254023432	-0.270213980710022	G1
C274	-0.216804615343988	-0.271445741106213	G1
C275	-0.205300334858665	-0.20144511371409	G1
C276	-0.0971926370329752	-0.238510234817215	G1
C277	-0.247551009241278	-0.257186730233658	G1
C278	-0.163727303608081	-0.244833772533355	G1
C279	0.135585682732429	-0.141056171827917	S
C280	-0.147987426601889	-0.256656618122708	G1
C281	-0.0572731273278467	-0.245351328894478	G1
C282	0.0222906160916385	0.0327515825414757	G2M
C283	0.0541489460219105	0.0295715157530327	S
C284	0.0961118664334897	-0.19365848623873	S
C285	-0.0464587838684878	-0.259249067972293	G1
C286	-0.188749328535998	-0.255951778549596	G1
C287	-0.0749731138016492	0.462326152815564	G2M
C288	-0.134771399539363	-0.255852170120851	G1
C289	0.150524952831937	-0.0534143571857247	S
C290	-0.152813986900368	-0.285477505403615	G1
C291	-0.17380468929193	-0.236040092524026	G1
C292	-0.221883161462332	-0.276288732496582	G1
C293	0.184266331508373	0.00607211314107464	S
C294	-0.103708270670029	0.175971833684753	G2M
C295	-0.213468208594856	0.353511037967399	G2M
C296	-0.145356649739963	-0.287442479388049	G1
C297	-0.207896142574052	-0.247926397637361	G1
C298	-0.188040405147093	-0.266953823817555	G1
C299	-0.0572530203073156	0.124531991453265	G2M
C300	-0.199659522529897	-0.298763849725877	G1
C301	-0.197291640567807	-0.263887673172325	G1
C302	-0.0301214160087404	-0.330373800515969	G1
C303	0.251260384915342	-0.018509690251691	S
C304	-0.189290886124654	-0.294023049965521	G1
C305	-0.0612098465639465	0.313677245374873	G2M
C306	-0.128451573639845	0.209812678998461	G2M
C307	-0.194485149509468	-0.277684342931414	G1
C308	-0.208911562569518	-0.2450903943994	G1
C309	-0.0891633874320867	0.180665104940124	G2M
C310	0.22932333105531	-0.0366662763552794	S
C311	-0.138762419244819	-0.246615956165451	G1
C312	-0.00937021468961524	0.0194237748612338	G2M
C313	-0.202476186628164	-0.253459832898374	G1
C314	-0.155895241077573	-0.186767488746362	G1
C315	-0.133701677752823	-0.0594793829936957	G1
C316	-0.1245029566917	0.478743154834796	G2M
C317	0.144582058213987	0.0554722571058377	S
C318	0.134240906733515	-0.191709360034749	S
C319	-0.154881469166098	-0.136813841692431	G1
C320	-0.141212212520439	-0.0694479055085654	G1
C321	-0.106554009310972	0.335512361345426	G2M
C322	0.054681606914509	-0.0126642998920026	S
C323	0.18526149261846	0.0839417107692658	S
C324	-0.0904318562455688	-0.0235728677200591	G1
C325	-0.116737578980617	-0.040650800547161	G1
C326	-0.255793620764794	-0.350250116589071	G1
C327	-0.0485895887317887	0.0273734061338755	G2M
C328	-0.170737729926456	-0.264873670112245	G1
C329	-0.252141187137715	-0.312942641263638	G1
C330	0.132293817005635	-0.125875995307356	S
C331	0.098178805134544	0.261499250599344	G2M
C332	0.0718052949889503	0.0546685026613635	S
C333	0.41424861808854	-0.145422566333843	S
C334	-0.184079442340763	-0.275890137828445	G1
C335	-0.148244733738107	-0.241946952227261	G1
C336	0.423831713784575	0.203417297782597	S
C337	-0.173884180004129	-0.284823953021424	G1
C338	-0.162761819569211	-0.245015200173228	G1
C339	-0.159187746366756	-0.25393058762414	G1
C340	-0.0993676706878956	-0.190998330520101	G1
C341	-0.167337761550312	-0.229324615157774	G1
C342	0.093677946973472	-0.0769926476235657	S
C343	-0.089198220850037	0.24146813865644	G2M
C344	-0.185010632568458	-0.259012426714825	G1
C345	-0.0591269939973491	0.57983839756052	G2M
C346	-0.175387098082342	-0.261380239977219	G1
C347	-0.154510213167131	-0.199925720789576	G1
C348	0.16541934983652	0.0674887509798282	S
C349	0.0127336593042276	-0.182950281949815	S
C350	0.0254005826753844	0.0544292788554703	G2M
C351	-0.133606577974136	-0.211068884666824	G1
C352	-0.169747587556622	-0.272625072440973	G1
C353	-0.111292429276297	-0.222834060239864	G1
C354	0.173670040660681	0.153863889447058	S
C355	0.0720437437377653	-0.0243713269709761	S
C356	0.0186622232439885	-0.303916743750246	S
C357	-0.110814892057514	0.266366609362076	G2M
C358	-0.0205241526131789	0.190726384830369	G2M
C359	0.224632370160669	0.00661725019473786	S
C360	-0.189996982252739	-0.110180955532664	G1
C361	-0.0477217108261415	0.299751232116866	G2M
C362	-0.0762656164923304	-0.212977668189386	G1
C363	0.0984820552848542	0.214381674830712	G2M
C364	-0.184286753236015	-0.289317261836854	G1
C365	-0.193619192880686	-0.290802999363712	G1
C366	-0.193457551942756	-0.27585843626789	G1
C367	-0.195689096814895	-0.235159876576887	G1
C368	-0.0957382341357847	0.329474273996658	G2M
C369	-0.181514004594682	-0.129046868069644	G1
C370	-0.0371006396098961	0.206914058635007	G2M
C371	-0.11000883249966	-0.205877263201211	G1
C372	-0.182644385485015	-0.264026208514808	G1
C373	-0.144427334268269	-0.290282535837367	G1
C374	-0.18113190877266	-0.254013686872181	G1
C375	0.0235065387249281	-0.205707275117224	S
C376	0.03802684261818	-0.174683719329642	S
C377	-0.151491631873316	-0.267174097701026	G1
C378	-0.174435959869771	-0.251925827153193	G1
C379	-0.0314807068614859	0.0658580719193488	G2M
C380	-0.140652540316518	-0.184414712587166	G1
C381	-0.164085748233776	-0.263458033756771	G1
C382	-0.00827614403442156	0.409028209493136	G2M
C383	-0.0273889546651974	0.135030275359573	G2M
C384	-0.143000479673494	-0.200393132968093	G1
C385	-0.0284689384002733	-0.244515816213694	G1
C386	0.2356379069239	-0.136285531320134	S
C387	-0.1864006773661	-0.237714378719103	G1
C388	0.0565708360822604	0.0484519503673333	S
C389	-0.0678121816669021	0.31407044213812	G2M
C390	-0.14076069192776	-0.200913765750693	G1
C391	-0.122262331014973	0.219677449963568	G2M
C392	0.0170643760581524	0.452677527583768	G2M
C393	0.141945381990577	-0.166496867402893	S
C394	0.195155911170715	-0.0189932889242468	S
C395	0.180112637192753	-0.139067767301784	S
C396	-0.194575874268735	-0.312212445664273	G1
C397	-0.20552874122027	-0.228596304719938	G1
C398	-0.158089105460011	-0.214951013141132	G1
C399	-0.167353877628773	-0.272051162356422	G1
C400	-0.157433348320228	-0.242118079248416	G1
C401	0.115809664872049	0.140398286218185	G2M
C402	0.155404720360561	0.074134072211993	S
C403	-0.185753227864543	-0.273560991601649	G1
C404	-0.0237787858150628	0.173614570209226	G2M
C405	0.0181056694919507	0.100344419548897	G2M
C406	0.279458861393658	-0.147952388336464	S
C407	-0.169691961315769	-0.272719746695934	G1
C408	0.232192560337464	-0.0436416381662527	S
C409	0.413479468004343	0.293738090838094	S
C410	0.186058056505505	0.0165151220444918	S
C411	0.17976551517411	0.123499866264108	S
C412	-0.0580241238586416	0.447297542978322	G2M
C413	0.243093767559698	0.127030276907643	S
C414	-0.033034876591241	-0.278250490462745	G1
C415	-0.143509799778016	-0.213313407566589	G1
C416	-0.174202122748309	-0.209240360449791	G1
C417	0.15288828973358	-0.0106065551037982	S
C418	-0.186781247627858	-0.267146909704548	G1
C419	0.0659662392474213	0.105967364730123	G2M
C420	0.00476223647839763	-0.206813671509607	S
C421	0.0841816860170501	0.0160807943164449	S
C422	-0.0207401190943416	0.189522043896764	G2M
C423	0.216859098232075	0.0210957340278611	S
C424	0.0824419371803227	-0.244981071648198	S
C425	-0.195279528437876	-0.278401950193336	G1
C426	-0.00919296148929077	-0.263160711977566	G1
C427	0.273771065506289	-0.110310921173398	S
C428	0.0131276077235716	-0.103633686668578	S
C429	-0.181782761735989	-0.220830505162706	G1
C430	0.30670126374541	0.0170910728526177	S
C431	-0.175502588817953	-0.289867555415193	G1
C432	-0.235274299780988	-0.27149204038655	G1
C433	-0.180913892743932	-0.0398482697373516	G1
C434	-0.13575608842778	-0.290352597973498	G1
C435	0.23257944821432	-0.0388160087737965	S
C436	-0.204173145887384	-0.280974243437922	G1
C437	-0.0856970479202262	0.210006285870977	G2M
C438	-0.189345345191944	-0.201730334374354	G1
C439	-0.091915736519342	0.118660273843449	G2M
C440	-0.182588738230725	-0.232521824815398	G1
C441	0.194939915918558	-0.0330023493637331	S
C442	-0.115965865949127	-0.200879572831232	G1
C443	0.0464244416747728	0.250837638688579	G2M
C444	0.134545123727673	-0.190766070012218	S
C445	0.0841735135886798	0.205853917566109	G2M
C446	-0.204461377474912	-0.279153702663728	G1
C447	-0.045637347430584	-0.228948986945367	G1
C448	0.0518267704376477	0.178677982469424	G2M
C449	-0.150776281737621	-0.274407549227698	G1
C450	0.387129897540111	-0.00556025073843436	S
C451	-0.152594024336865	-0.227890256118875	G1
C452	-0.0622363901392079	0.54000284070026	G2M
C453	-0.162099149060865	-0.258670241635155	G1
C454	-0.0859064009383333	0.313146703225182	G2M
C455	-0.177323937165694	-0.237305820017254	G1
C456	0.21324825015123	0.00119538002095626	S
C457	-0.203419048499098	-0.27120367488706	G1
C458	-0.143174996517029	-0.196611379339179	G1
C459	0.0250297295756371	0.175892410183888	G2M
C460	-0.0330282367095135	0.109263253145612	G2M
C461	-0.0486800247526571	0.0571122418838208	G2M
C462	0.207552622728394	-0.151150232776162	S
C463	-0.178641083812411	-0.217541056518205	G1
C464	-0.0568798376970402	0.212142378921611	G2M
C465	0.00622377223080878	0.349498547782514	G2M
C466	0.202915232223675	0.0117273307649635	S
C467	-0.179161852920797	-0.24749892793727	G1
C468	-0.219246592705232	-0.279852962896664	G1
C469	-0.125581321312969	-0.112156528409434	G1
C470	-0.1744350501943	-0.180861831319721	G1
C471	0.181136498248284	0.215802228951011	G2M
C472	0.104110462968144	0.024152603036954	S
C473	-0.0307943841520888	-0.0332570779964996	G1
C474	-0.140326271614799	-0.185869116055094	G1
C475	-0.12082735175779	0.109127775028152	G2M
C476	-0.144243269444856	-0.227693559726153	G1
C477	-0.202273294265635	-0.247606305299059	G1
C478	0.130739131931127	0.0516754604098938	S
C479	0.0361817547511504	0.116884846166705	G2M
C480	-0.205326366835958	-0.27678124157797	G1
C481	0.00101826521818255	0.0823268691960425	G2M
C482	0.0379345478199398	0.323165176059752	G2M
C483	-0.0634261171561505	0.078571383812842	G2M
C484	-0.193919514005649	-0.273223980813033	G1
C485	-0.135699740175125	-0.2996686495806	G1
C486	-0.0785801058019334	0.464338403883746	G2M
C487	0.18080024127781	0.172763097906704	S
C488	-0.106204419268505	-0.25282456102997	G1
C489	0.304495557267226	-0.040960531422619	S
C490	-0.124980585356231	-0.272216039207163	G1
C491	0.154800197204192	0.0720459744407561	S
C492	-0.152897480831732	-0.178149838339754	G1
C493	-0.124416581509968	0.512247916211054	G2M
C494	-0.198064643667785	-0.293599621761289	G1
C495	0.0226245301611539	0.315988974250207	G2M
C496	0.0429930079000732	0.234867931072887	G2M
C497	0.170999323412671	-0.0621518496998592	S
C498	-0.0526717584413125	0.301403517313346	G2M
C499	-0.00331035780143479	0.160566640301676	G2M
C500	-0.0123146836465406	0.219153114538801	G2M
C501	-0.206463148104388	-0.318222385763677	G1
C502	0.0105584623199518	0.101567170095225	G2M
C503	-0.139594202648098	-0.28074615886164	G1
C504	0.174314137960147	0.0854530054485262	S
C505	-0.164287163423161	0.493603745413903	G2M
C506	-0.0345915389090304	0.450910828820265	G2M
C507	-0.163101927562563	-0.275444335706672	G1
C508	0.111350274103573	0.0405518450668677	S
C509	-0.0941885305443819	0.483757556339941	G2M
C510	-0.0904680611382224	-0.281193710980732	G1
C511	-0.0309654165257098	-0.181896162405041	G1
C512	0.0258193307754079	0.227258786094385	G2M
C513	-0.17309519803044	-0.290275893260193	G1
C514	-0.13360635800963	-0.235112573637152	G1
C515	-0.177803577879073	-0.266577465576482	G1
C516	-0.148749978263375	-0.265567633017208	G1
C517	0.143905439117112	-0.0906275561418133	S
C518	0.0860506691589255	-0.21408270277207	S
C519	-0.156913038389205	-0.24519142580534	G1
C520	0.325763824849008	0.103848163633342	S
C521	-0.182560047535819	-0.29407237485812	G1
C522	-0.164231436305409	0.177715839509853	G2M
C523	0.243063662687198	0.00861751510761471	S
C524	-0.174717142953327	-0.2875595346436	G1
C525	0.144792025890343	0.00701752921114757	S
C526	-0.0620159252725839	-0.2791766269204	G1
C527	-0.183035794427065	-0.254510484914673	G1
C528	-0.0690307944109357	-0.309817718255625	G1
C529	0.0418912597255542	-0.186952549584783	S
C530	-0.17615738929034	-0.28786666581108	G1
C531	0.0908335550090295	-0.183651772084517	S
C532	-0.157252074058007	0.396164133618444	G2M
C533	0.0264534316720768	0.203610659783985	G2M
C534	-0.145208639931349	0.244890576960168	G2M
C535	-0.194549379252367	0.463294216532701	G2M
C536	0.300413907831322	0.0488028159826276	S
C537	0.109469671577083	0.05893899672424	S
C538	0.0949511137226363	-0.00273018449111057	S
C539	-0.170469593774623	-0.296372769879028	G1
C540	-0.171359280164436	-0.20753871188181	G1
C541	-0.069907649358182	-0.243731308126475	G1
C542	0.0595873204626315	-0.143129309853873	S
C543	-0.218416800778111	-0.313245370274226	G1
C544	0.0277015099575186	0.177505072871169	G2M
C545	-0.122540554161948	-0.235240332919386	G1
C546	0.228777093902201	-0.0359137647855715	S
C547	-0.200618003540579	-0.247874931214475	G1
C548	-0.211092756917847	-0.333588411449978	G1
C549	-0.125217998427722	-0.251283450510305	G1
C550	-0.177919458130815	-0.234289975621167	G1
C551	-0.180803124595356	-0.233605765982497	G1
C552	-0.180144119505881	-0.29466739688761	G1
C553	0.0785737514716258	0.0673912812302436	S
C554	0.149963447645088	0.00775630879774158	S
C555	-0.16164964806134	-0.0979316683374	G1
C556	0.256610644939369	0.231578505769212	S
C557	-0.163772029220544	-0.270232238869556	G1
C558	-0.180861764390804	-0.290332151824997	G1
C559	-0.0798185260729869	0.341587991380497	G2M
C560	0.234993834720352	-0.0457936225413648	S
C561	0.170812989413756	-0.0153887496286214	S
C562	-0.0349095025481198	-0.245061839653911	G1
C563	-0.179994055576313	-0.274058285197621	G1
C564	-0.16225192312007	-0.223650774748213	G1
C565	-0.211780725392725	-0.267395797303099	G1
C566	-0.159094151194589	-0.301936221163759	G1
C567	-0.13054850298112	0.386060248682616	G2M
C568	0.149817419501997	0.135687973536158	S
C569	-0.17312567103655	-0.0180278778624777	G1
C570	0.0223725565967796	0.187685975325176	G2M
C571	-0.193768603864478	-0.269136137907991	G1
C572	0.079989835549612	0.0725305954903438	S
C573	-0.176592182487128	-0.259838528429642	G1
C574	0.0193835067216441	-0.210332011543978	S
C575	0.06333831548081	0.321070371394203	G2M
C576	0.266029751898695	0.0584411699035192	S
C577	-0.177884931765256	-0.283252509112127	G1
C578	-0.132333587284141	-0.145975918514584	G1
C579	-0.0554210387859747	0.278226107240626	G2M
C580	-0.158061692521107	-0.211268515527437	G1
C581	-0.228933498037259	-0.31104905748024	G1
C582	-0.174799555876391	-0.284509103093275	G1
C583	0.0550115252037551	-0.213187659504152	S
C584	-0.162802081223993	-0.217903848438283	G1
C585	-0.15423153546282	-0.235425270850506	G1
C586	0.0950876094928424	0.0375022367517139	S
C587	0.101865192343448	0.142549732123274	G2M
