S.Score	G2M.Score	Phase
C1414	-0.101291253274507	-0.261555743472766	G1
C1415	-0.0218672280158702	-0.223392923485926	G1
C1416	-0.186737425535842	-0.285888995290072	G1
C1417	0.0199888304079347	0.0653381176529172	G2M
C1418	0.0555859676105083	0.164509172333593	G2M
C1419	0.135660785845608	-0.143447004513483	S
C1420	-0.0603427684958216	0.192218268901684	G2M
C1421	0.0308510548619323	-0.138283282917016	S
C1422	0.256441365872212	-0.154880984059815	S
C1423	0.2315992230504	0.0534202789765446	S
C1424	0.0838705481661685	-0.122524306440813	S
C1425	-0.0926142178795884	-0.25515796066338	G1
C1426	0.0558412108230254	0.39473454514755	G2M
C1427	-0.168243618164046	-0.241656597117973	G1
C1428	-0.126207489161881	-0.227410574010617	G1
C1429	0.243832679883408	0.0284803386875788	S
C1430	-0.17104396671475	-0.279586309023326	G1
C1431	-0.0884635371433014	-0.22783797818196	G1
C1432	0.0909179432380337	0.142378715669829	G2M
C1433	-0.0666943122207795	0.257963248364627	G2M
C1434	0.125320136215855	0.198562053932259	G2M
C1435	0.216016842176989	-0.098825631527003	S
C1436	-0.0451363250107172	0.246337604850119	G2M
C1437	-0.13932959905452	-0.248379517092756	G1
C1438	-0.146969845769041	-0.191120745934031	G1
C1439	-0.124016199392997	-0.233176677952476	G1
C1440	-0.160859057719905	-0.252794668010742	G1
C1441	-0.0325998300971519	-0.170639369341403	G1
C1442	-0.0206660827490892	0.241832910438699	G2M
C1443	-0.16470726580167	-0.257982182437089	G1
C1444	-0.0697899412711732	0.21113561047303	G2M
C1445	-0.121043722986649	0.276591956223347	G2M
C1446	-0.12497985519964	-0.223961004495385	G1
C1447	0.265461725184615	-0.0670582313174621	S
C1448	-0.117941199206359	-0.142516705164002	G1
C1449	-0.107187813648716	0.166952829047583	G2M
C1450	0.105236979406171	-0.0695517073012527	S
C1451	0.145450168183976	-0.163935178827368	S
C1452	-0.162609794718695	-0.248517516865577	G1
C1453	0.282154091372779	-0.126734584921439	S
C1454	-0.00869991937953457	-0.204727829390804	G1
C1455	0.084459839572704	-0.161597744442399	S
C1456	-0.176954726115198	-0.268748043254817	G1
C1457	0.0504150539102161	-0.222715646524727	S
C1458	-0.076034188005178	0.437682998987907	G2M
C1459	-0.0938040479395103	-0.192926190770269	G1
C1460	-0.130898103107823	-0.233520686023874	G1
C1461	-0.142225157744224	-0.245091322120872	G1
C1462	-0.186776657396266	-0.176082853117134	G1
C1463	0.011307004321425	0.0639497297425176	G2M
C1464	-0.201272430198903	-0.277733584619597	G1
C1465	-0.0399723976234437	-0.29195910773398	G1
C1466	0.165920407247872	-0.00492650335501205	S
C1467	-0.0763797547470116	-0.015471700627113	G1
C1468	0.228029072594076	-0.0563227676381894	S
C1469	-0.16421889656058	-0.275087216056372	G1
C1470	-0.155811769238303	-0.254744673242799	G1
C1471	-0.0793994205384449	0.316232266931794	G2M
C1472	-0.127351977730206	-0.219602535883616	G1
C1473	0.146082725268695	-0.0913948429642145	S
C1474	0.126105893135443	-0.0384784842446298	S
C1475	-0.131554018337804	-0.280893502022978	G1
C1476	-0.0306098599953303	0.420934546520451	G2M
C1477	-0.169656526366614	-0.299647357131254	G1
C1478	-0.224549117763132	-0.264151680623582	G1
C1479	-0.0750458408087577	-0.232827659380716	G1
C1480	0.229624175181105	-0.0666216621587546	S
C1481	0.117924733196887	-0.0470978984222361	S
C1482	-0.116075446753914	-0.295425017428023	G1
C1483	0.0851412884227787	-0.118942739066858	S
C1484	-0.0773342141203182	-0.2349275732771	G1
C1485	-0.241671351950641	-0.237046298693453	G1
C1486	0.0149687855562264	0.238617020726955	G2M
C1487	-0.0858439936289728	-0.121157762608961	G1
C1488	-0.0977144499411645	-0.216883852254356	G1
C1489	-0.158993742304489	-0.240341609871645	G1
C1490	0.0609757756123174	0.0355673944071396	S
C1491	0.163232627510306	0.0969130818595159	S
C1492	-0.148124790152856	-0.270851552939797	G1
C1493	0.137389778257543	-0.192147111566556	S
C1494	-0.116576668245916	-0.161077696335804	G1
C1495	-0.201487495446542	-0.299641705180447	G1
C1496	0.193105094496279	-0.0493711889943629	S
C1497	0.0888402735035124	0.0140682864954838	S
C1498	-0.0284152105416234	-0.0203674438039515	G1
C1499	0.0668677983636196	0.0913961793097595	G2M
C1500	-0.190148148931054	-0.277817966223866	G1
C1501	0.0607401489229464	0.220742158189104	G2M
C1502	-0.102660311628705	0.475193592891799	G2M
C1503	-0.164034164981642	-0.280623260954094	G1
C1504	-0.128785477032791	-0.235326645285013	G1
C1505	-0.00568466094654271	0.183711159728783	G2M
C1506	-0.164864129690309	-0.26442952280018	G1
C1507	-0.0644696645122843	0.275440484533242	G2M
C1508	-0.203957580658083	-0.274357740325896	G1
C1509	-0.00170587119397314	0.0169274298102627	G2M
C1510	-0.20761021171596	-0.259328315194736	G1
C1511	-0.0543830511083099	-0.157058014550579	G1
C1512	-0.186332001335701	-0.186677446347789	G1
C1513	-0.0662220183474606	-0.207382360518021	G1
C1514	0.177498042595619	0.225833483727272	G2M
C1515	0.238079661674924	-0.086511794566813	S
C1516	-0.162453712164014	-0.281575580811932	G1
C1517	0.10219878328122	-0.0834455887841158	S
C1518	-0.189578205746548	-0.210030995545031	G1
C1519	-0.15212884946077	-0.265861378993069	G1
C1520	-0.145651203281059	-0.305660960975272	G1
C1521	-0.188773320665843	-0.246969364357446	G1
C1522	-0.0317026604665014	-0.221153803847236	G1
C1523	-0.16118285716543	-0.230251161074992	G1
C1524	-0.12690497075435	-0.253220341496797	G1
C1525	-0.0461540467065287	-0.170652872513546	G1
C1526	-0.168554905458607	-0.194469698418605	G1
C1527	0.173438668314165	-0.209175311648348	S
C1528	-0.18277292357282	-0.255709632571736	G1
C1529	-0.181041666939446	-0.246629109792664	G1
C1530	0.00717934079064303	0.12130573448765	G2M
C1531	-0.185488527274323	-0.254092093920773	G1
C1532	-0.146750738054096	-0.254723303050154	G1
C1533	0.240970064117819	0.19711914225278	S
C1534	-0.206958634381442	-0.290874060563074	G1
C1535	-0.190719389337629	-0.251643542666798	G1
C1536	-0.18609588641161	-0.2620591937542	G1
C1537	-0.0635465470649849	-0.213933997481737	G1
C1538	-0.0671699088885013	0.32191130851788	G2M
C1539	-0.140317902899835	-0.257516730646288	G1
C1540	-0.146926849285075	-0.26912838981815	G1
C1541	-0.0621741749706713	0.0888262020696065	G2M
C1542	-0.187400489698455	-0.241709742481513	G1
C1543	-0.146427930755171	-0.252753644625179	G1
C1544	-0.136375019973591	-0.268205604491607	G1
C1545	-0.125916262710959	0.057824521527879	G2M
C1546	-0.23295419144059	-0.23203391635439	G1
C1547	-0.126666249449477	-0.194545318272513	G1
C1548	-0.0261667338490379	0.128094817101335	G2M
C1549	-0.0926509146095716	0.0392087519790076	G2M
C1550	-0.0511914420057025	0.0137687512094751	G2M
C1551	-0.170552223493633	-0.162183130790327	G1
C1552	-0.174385714622338	-0.259130856362575	G1
C1553	-0.116763293661345	0.293786066775671	G2M
C1554	-0.187884446561098	-0.290923628751964	G1
C1555	0.0225129636461128	-0.0503488830538665	S
C1556	-0.0217780029576377	0.4979615284975	G2M
C1557	-0.011013147679133	0.121877702829933	G2M
C1558	0.327504061405298	0.15659380161367	S
C1559	-0.124881446997046	-0.268907772491053	G1
C1560	-0.0809455294522509	-0.139278825015811	G1
C1561	0.107988750238156	0.0532437751622805	S
C1562	0.264099377773684	0.151349681067802	S
C1563	0.0739256581411534	0.122839834514526	G2M
C1564	-0.0928342019267054	0.360459582918813	G2M
C1565	-0.159334263726345	-0.180135931579709	G1
C1566	-0.133011584447582	-0.201333393722098	G1
C1567	-0.153850946866755	-0.250194171833353	G1
C1568	0.0580073194283738	0.0424358396004565	S
C1569	-0.0393182158536783	0.529600024002485	G2M
C1570	0.0175063215938659	0.401882959242045	G2M
C1571	-0.163884312056886	-0.123727004091965	G1
C1572	-0.197204523031538	-0.277677881565366	G1
C1573	0.167146571636457	-0.0501681464470992	S
C1574	-0.131006099470075	-0.223505072295549	G1
C1575	0.158918272664267	-0.0530813532814094	S
C1576	-0.138149355673265	-0.246412883419054	G1
C1577	-0.119568972492453	0.363497631135093	G2M
C1578	-0.173651502216468	-0.297863209897714	G1
C1579	-0.204961945274706	-0.128530789832002	G1
C1580	-0.0722665853851902	-0.245901168477455	G1
C1581	0.223854416085588	0.0657281939458642	S
C1582	-0.0241991780174959	0.302075056743429	G2M
C1583	0.102596460963465	-0.166539939428482	S
C1584	-0.0165222426627309	-0.234016678810415	G1
C1585	-0.0338404688542748	0.209946533488358	G2M
C1586	-0.154638932333677	-0.0334065825231198	G1
C1587	-0.144656177603067	-0.309134384718036	G1
C1588	-0.0240992268504188	0.214893893152655	G2M
C1589	-0.181607023867827	-0.256657364016469	G1
C1590	-0.176519289120444	-0.267970038293159	G1
C1591	0.126457037384651	0.181692530203211	G2M
C1592	-0.0231274083750357	-0.0485079912823361	G1
C1593	0.0601913841114086	0.228564625345014	G2M
C1594	-0.139209323576839	-0.23343909569468	G1
C1595	0.104606621123164	-0.190547901103613	S
C1596	-0.0969014507041899	0.332897546088248	G2M
C1597	0.169430684062719	-0.123756239415522	S
C1598	0.135798432085499	0.260003545796959	G2M
C1599	-0.144793798433684	-0.289389911629744	G1
C1600	-0.203259733898136	-0.28313656136181	G1
C1601	0.253991784785209	0.23078955300256	S
C1602	-0.154918255655971	-0.261374518577189	G1
C1603	0.154294221169514	-0.0286111441543571	S
C1604	0.1002985843431	-0.250017087812509	S
C1605	-0.0416321051276967	0.272215251515657	G2M
C1606	0.188896371001151	0.0304167982025104	S
C1607	-0.0778182273970901	0.181065261606701	G2M
C1608	-0.0222134755921798	0.129030610000011	G2M
C1609	0.139610938399557	-0.0224258088107984	S
C1610	0.0892471700249887	0.023162740628906	S
C1611	-0.111756387154593	-0.0617681613237606	G1
C1612	-0.170763546284968	-0.246889963584361	G1
C1613	-0.17390097373211	-0.25453132465958	G1
C1614	-0.163765380279955	-0.243403901226788	G1
C1615	0.104357429566514	-0.179985405666635	S
C1616	-0.0722414502524115	-0.156448964911182	G1
C1617	-0.207261008468648	-0.313539309976362	G1
C1618	-0.0384356719246606	0.0518593797052381	G2M
C1619	-0.0901122786493224	0.237806547124917	G2M
C1620	-0.176017359513325	-0.2848339605345	G1
C1621	-0.0362952851986351	0.358771256832851	G2M
C1622	0.0213122245461066	0.243841160907541	G2M
C1623	0.127266979549073	-0.13563751930573	S
C1624	-0.202009864980182	-0.269186847287623	G1
C1625	-0.0963934859259762	-0.0433632593117771	G1
C1626	-0.125330930513676	-0.22293053741499	G1
C1627	-0.0192821815248017	0.314474118539874	G2M
C1628	0.0706191083249726	0.194891656744134	G2M
C1629	-0.12822567759414	-0.28251676385743	G1
C1630	-0.162940419119821	-0.248508146246519	G1
C1631	0.0359606957916256	0.15226958006564	G2M
C1632	-0.0352759910939046	-0.034907280067226	G1
C1633	0.249799463467066	0.011480870511533	S
C1634	-0.201151560737048	-0.273008633689895	G1
C1635	0.22408984093377	-0.0835388564817511	S
C1636	0.162445501424517	0.00371646060493747	S
C1637	-0.182018337091892	-0.257146342431032	G1
C1638	0.209706890270339	0.179398735808031	S
C1639	-0.106457942866844	-0.191885708085178	G1
C1640	0.0427028885493451	0.00196790977783479	S
C1641	-0.176593814445098	-0.246222646314211	G1
C1642	0.205108505348968	0.135776587729698	S
C1643	-0.0255833152575334	-0.200092169128211	G1
C1644	-0.194959399410363	-0.270557068463529	G1
C1645	-0.0738729466426845	0.293174922486984	G2M
C1646	-0.236902989203615	-0.252223776053833	G1
C1647	-0.145806509731019	0.00245028540454384	G2M
C1648	-0.2068485330719	-0.295258126471023	G1
C1649	-0.170169019442161	-0.200746198893213	G1
C1650	-0.0913312740462006	0.154153706661657	G2M
C1651	-0.163459421664976	-0.186927795226881	G1
C1652	-0.0458976679343355	0.293991562247391	G2M
C1653	-0.174125196778508	-0.255665525558315	G1
C1654	-0.045996364016363	0.0763468576182281	G2M
C1655	0.165648378677805	0.0111176012853147	S
C1656	-0.167228476169637	-0.268681827970527	G1
C1657	0.0577150630188317	-0.0609664103539164	S
C1658	0.043274695610904	-0.264618839831765	S
C1659	0.13167091508331	-0.0280855483956513	S
C1660	0.24431333267558	-0.110313316574742	S
C1661	0.0583783732390686	-0.00286487867387381	S
C1662	0.142593888634418	-0.0465802207363423	S
C1663	-0.184721839057638	-0.279979709786222	G1
C1664	0.261182536200837	0.0485457779602244	S
C1665	-0.00110589269643196	0.137570776772304	G2M
C1666	-0.185937347356458	-0.287727609738949	G1
C1667	-0.0899482924509544	-0.301452185414113	G1
C1668	-0.111732235363348	0.12319711484283	G2M
C1669	-0.0872927181465405	-0.272360892739055	G1
C1670	0.152580670357882	-0.0495751563047798	S
C1671	0.0771668671710486	0.0717201488572601	S
C1672	0.103911418393026	-0.076376401060078	S
C1673	-0.13576527679108	0.276643168580456	G2M
C1674	-0.102441947764044	0.394753246553925	G2M
C1675	0.183104464956238	-0.163903308831377	S
C1676	0.213014060425644	0.00331002437315475	S
C1677	0.0210001171440977	0.106012242353452	G2M
C1678	0.16646744452442	0.095628633690527	S
C1679	-0.146955685263518	0.818813256678157	G2M
C1680	-0.0618593240831684	0.178452784249448	G2M
C1681	-0.00381372367869687	0.024706469909472	G2M
C1682	-0.168453614582263	-0.250781759090556	G1
C1683	0.285419318913458	-0.116045939670909	S
C1684	-0.132364026597251	0.417151815147433	G2M
C1685	-0.0875660732845483	0.0891589015832028	G2M
C1686	0.00919431118220959	-0.0590670746607144	S
C1687	0.0739056677641377	0.161103525996614	G2M
C1688	0.258085848074615	-0.107378954327133	S
C1689	-0.0797758006218194	-0.0155277449025857	G1
C1690	0.257610165543346	-0.129246504707537	S
C1691	-0.0958755521013052	-0.153678558212791	G1
C1692	-0.0894361403322557	0.421213530603928	G2M
C1693	0.183733936576865	-0.0255880521221186	S
C1694	0.365027548794879	0.0711622108900647	S
C1695	0.236743332167562	0.0862187798062264	S
C1696	-0.165312206473424	-0.271114099774818	G1
C1697	-0.123347603375032	-0.2384111081787	G1
C1698	-0.0914050634972718	0.395332411477783	G2M
C1699	0.126207232556184	-0.0907216452788251	S
C1700	-0.191103168932858	-0.311155400659833	G1
C1701	-0.13889725164435	-0.232003455547785	G1
C1702	0.13860132976771	-0.229836208295297	S
C1703	-0.169760332300621	-0.266718920520301	G1
C1704	0.0293344507961697	0.334193240647608	G2M
C1705	-0.163465117365758	-0.238297102695722	G1
C1706	-0.039382728063651	-0.084623456371111	G1
C1707	0.0250188047910427	0.375555600769837	G2M
C1708	-0.214754061320249	-0.279675641794141	G1
C1709	0.063418483458339	0.00426151194928148	S
C1710	-0.0362096631038389	0.119552778670533	G2M
C1711	0.213491252617482	-0.0126134866005913	S
C1712	-0.15287445943536	-0.271397088030398	G1
C1713	-0.0840446476179081	-0.240077691019222	G1
C1714	-0.234136773979217	-0.0413415872901082	G1
C1715	0.0928860819698571	-0.17940018775939	S
C1716	-0.156316572804734	-0.256670056977408	G1
C1717	-0.18362567688261	-0.285249393057242	G1
C1718	0.16755871941298	-0.041674426735654	S
C1719	-0.0694668749501335	0.184727434622622	G2M
C1720	0.0326785088872046	-0.0616311638880148	S
C1721	-0.00705676860341198	0.0527986702304975	G2M
C1722	0.0183943193386125	0.149807921813375	G2M
C1723	0.0632765965292212	-0.00546055318547012	S
C1724	0.0116246421301839	0.0195635147809062	G2M
C1725	0.0197339078561424	-0.209645968776441	S
C1726	0.177978027040952	-0.00387751765976546	S
C1727	-0.0964694123668859	-0.278781608238428	G1
C1728	-0.133718131566054	-0.0973182542919649	G1
C1729	-0.0473647037871616	0.245935872599676	G2M
C1730	-0.130682178122169	-0.273471473148895	G1
C1731	0.0899686636281935	0.0182096562262456	S
C1732	-0.14268504922036	-0.238626126296998	G1
C1733	-0.102660640144064	0.593009683806138	G2M
C1734	-0.161579003731003	-0.239609358904681	G1
C1735	-0.105863879158488	-0.284484982333422	G1
C1736	-0.125079296245147	-0.240172315146859	G1
C1737	-0.0561682476348837	0.259491017849546	G2M
C1738	0.0664866907305065	-0.226402804468276	S
C1739	0.163721544230434	-0.213151046071837	S
C1740	-0.176185695505582	-0.281189564025382	G1
C1741	0.154491074000735	-0.0169921230026754	S
C1742	-0.133640379270428	-0.197008126189449	G1
C1743	0.12174016129493	-0.0610544261091624	S
C1744	-0.193750689451796	-0.243393322154758	G1
C1745	0.118477222094378	-0.0601315109369565	S
C1746	-0.151795805709243	-0.230722227796466	G1
C1747	-0.112352217893141	0.352855852364321	G2M
C1748	0.222522944971437	-0.00743014195430808	S
C1749	0.0623971044810019	0.144079515274155	G2M
C1750	-0.0929291736525416	0.444700468973999	G2M
C1751	0.157030571753191	0.0902683571634661	S
C1752	-0.140856048640651	-0.230150885959596	G1
C1753	0.116110721543721	-0.160500863902102	S
C1754	0.130231639672291	0.317716230117685	G2M
C1755	-0.230277433031323	-0.280444955649694	G1
C1756	-0.15893731753099	-0.231025449105959	G1
C1757	0.0436614079775319	0.124704415101046	G2M
C1758	-0.00618972530638878	0.209295348127116	G2M
C1759	0.170546390990616	-0.122111959373479	S
C1760	-0.145640349999009	-0.209432700697692	G1
C1761	-0.12434394528359	0.234626323311572	G2M
C1762	-0.146249063819899	-0.241803025707822	G1
C1763	-0.159349901901834	-0.222870411797309	G1
C1764	-0.00793212574422925	0.207271185525234	G2M
C1765	-0.00390542609133671	-0.258834752804424	G1
C1766	-0.168538964986027	-0.256633805814454	G1
C1767	-0.106489139625227	-0.218976111880097	G1
C1768	-0.180805118497402	-0.206784876151259	G1
C1769	-0.199863163684405	-0.292630169737348	G1
C1770	-0.211450685676124	-0.258744445807219	G1
C1771	-0.0241241910634417	0.425333135773596	G2M
C1772	-0.140363323799402	0.223402173931901	G2M
C1773	-0.0952326964860823	-0.185056920092636	G1
C1774	0.0118937003775459	0.37464325413095	G2M
C1775	-0.12246975959365	0.0427606923005538	G2M
C1776	-0.145600043568803	-0.276243418726341	G1
C1777	-0.169061992638148	-0.279946531145483	G1
C1778	0.129934953666747	0.567843331980287	G2M
C1779	-0.157687500812883	-0.260477942187246	G1
C1780	-0.128267385786273	-0.254351845743857	G1
C1781	-0.047410252480817	-0.261764045621757	G1
C1782	-0.165472075873056	-0.22704873005362	G1
C1783	-0.134211302204589	-0.201273534929689	G1
C1784	-0.0458122407707067	0.249261188727778	G2M
C1785	0.160512850887433	-0.0272534946860388	S
C1786	-0.147905514556559	-0.178213739482437	G1
C1787	0.0298770206839832	0.261253823592003	G2M
C1788	0.0945860678015721	-0.0206942605154157	S
C1789	0.136724458063018	-0.21349229850785	S
C1790	0.125242543041676	-0.0973815708565786	S
C1791	-0.0300728043928167	0.466760035717881	G2M
C1792	-0.141268356009883	-0.266421872483682	G1
C1793	-0.130606391308917	-0.291194728828862	G1
C1794	0.114465647434573	0.123222302551817	G2M
C1795	0.0426106046311049	0.00404147412777772	S
C1796	-0.124281563046178	-0.234036603679955	G1
C1797	-0.0259503617894883	-0.166956241023301	G1
C1798	0.154303191452007	0.0767712140161904	S
C1799	-0.090089079440458	-0.0990470494384227	G1
C1800	-0.16992563946752	-0.251307561197917	G1
C1801	0.164646781281762	-0.0258107939437361	S
C1802	-0.198200558257554	-0.292226620494432	G1
C1803	0.377068453402677	-0.0911714378149832	S
C1804	-0.183375362332256	-0.305384417231983	G1
C1805	-0.086602224034154	-0.207669372520703	G1
C1806	-0.106044261923315	0.346712433159062	G2M
C1807	0.284683470785653	0.112137822061247	S
C1808	-0.0734471716835979	0.407130017107157	G2M
C1809	0.0564299526184117	-0.223167065566902	S
C1810	0.141048912863393	-0.180426756931271	S
C1811	-0.026329201110509	0.0082771267748683	G2M
C1812	-0.05472694610037	0.231807436990164	G2M
C1813	-0.101999476448478	-0.24340141810893	G1
C1814	-0.0912198744860344	0.0044289973953241	G2M
C1815	0.189668649904746	0.00384671894858718	S
C1816	0.159351539943255	-0.168863042229976	S
C1817	0.395505854618384	0.144644315232358	S
C1818	-0.00486738260691522	0.140693581491699	G2M
C1819	0.0108204643657383	0.230925198312045	G2M
C1820	-0.127072473905495	0.050060410591782	G2M
C1821	-0.0803484627938583	0.316312822791507	G2M
C1822	-0.18322514683452	-0.254809760340411	G1
C1823	-0.102305026491943	-0.18009937755727	G1
C1824	-0.127409321451114	-0.219944839800905	G1
C1825	-0.143488517563278	-0.269023511547217	G1
C1826	0.111309550869893	-0.0901508543064755	S
C1827	0.342761450909362	0.157013494766926	S
C1828	-0.181972768787966	-0.239442487043788	G1
C1829	-0.10492334290453	-0.187118558294243	G1
C1830	-0.190713389818102	0.0332969027682513	G2M
C1831	-0.127963611714272	-0.268955990572092	G1
C1832	-0.11548812878484	-0.0298501837497886	G1
C1833	0.137920727643434	-0.00700694891093778	S
C1834	-0.103070910272599	0.460967498347044	G2M
C1835	-0.157278761416202	-0.220359747211063	G1
C1836	-0.1638228597329	-0.258187779739416	G1
C1837	-0.0590185723648309	-0.0986813663687773	G1
C1838	-0.245542714984701	-0.300031564766775	G1
C1839	-0.142047577111428	-0.190170700789492	G1
C1840	-0.12385275710614	-0.262325978888199	G1
C1841	-0.109762138168308	-0.0801914602722579	G1
C1842	0.320077522060295	-0.107821148003912	S
C1843	-0.153084910641366	-0.133818913825904	G1
C1844	-0.142452058092512	-0.257545191527221	G1
C1845	0.017420124673279	-0.0547499719168816	S
C1846	-0.191216051527943	0.150854239144321	G2M
C1847	0.187623011751774	-0.191913815972555	S
C1848	-0.148215322510843	-0.282720923673109	G1
C1849	0.0502409632157145	0.160063719014862	G2M
C1850	8.3294010501056e-05	0.506565853941446	G2M
C1851	-0.203591260894433	-0.270083383145931	G1
C1852	-0.00650008303728655	-0.202703264855596	G1
C1853	-0.109036584559332	0.277841851685049	G2M
C1854	0.180557778831882	-0.01860028503777	S
C1855	-0.172480769571544	-0.174630742703959	G1
C1856	-0.0570414771940891	-0.243211677699549	G1
C1857	-0.141394760968666	-0.264674182607555	G1
C1858	0.0999055473692543	0.0333009312914301	S
C1859	0.0110659215744244	0.00766409255537598	S
C1860	-0.0738586899653466	-0.10918970712683	G1
C1861	-0.125814137262482	-0.211489919414748	G1
C1862	-0.0472968711727675	0.0389432472470014	G2M
C1863	-0.0848062396234091	-0.238766804196642	G1
C1864	0.140178289885754	0.159883670052086	G2M
C1865	0.212326373619761	0.0599304042611163	S
C1866	-0.121217770180208	-0.265665516976047	G1
C1867	0.190569540745261	-0.115989774714558	S
C1868	-0.142815856162537	-0.231037358431407	G1
C1869	-0.200915388659799	-0.222137525094613	G1
C1870	-0.101944548086145	-0.250242829908596	G1
C1871	0.00802636612137658	0.121479120270144	G2M
C1872	0.070010404135987	0.0527738218001491	S
C1873	0.0285378299623177	0.186235896284655	G2M
C1874	-0.19257671373078	-0.133829157975397	G1
C1875	0.0104432182264657	-0.129577063592816	S
C1876	-0.0888599173713621	0.413848886134813	G2M
C1877	-0.0120428773771321	-0.146032718648484	G1
C1878	0.0424534665263707	-0.0975455809502997	S
C1879	-0.174197230455029	-0.271214943342995	G1
C1880	-0.0248644059598013	0.0275592044956895	G2M
C1881	0.206694028966778	-0.0774012795498091	S
C1882	-0.199518795254486	-0.226824988599909	G1
C1883	-0.115033545974577	-0.146958399649768	G1
C1884	-0.0965089448012533	0.296361431116169	G2M
C1885	-0.180042315337222	-0.255175038745808	G1
C1886	0.207183281024744	-0.0699322163990591	S
C1887	0.0469254911260567	-0.208522424932766	S
C1888	-0.114868054448003	-0.203538769422373	G1
C1889	-0.187105654455057	-0.248618632975295	G1
C1890	-0.180847139940196	-0.272325370478603	G1
C1891	-0.196630899604917	-0.299286950266973	G1
C1892	-0.135675414131668	-0.223948079319187	G1
C1893	-0.162815749223163	-0.228812654593756	G1
C1894	0.228166816692545	0.128152396738592	S
C1895	-0.177363306881393	-0.304496461766806	G1
C1896	0.0128918612801741	0.0535888900570857	G2M
C1897	-0.0824242497512243	0.371547843481571	G2M
C1898	-0.173064439115734	-0.237601746954021	G1
C1899	-0.166838943546865	-0.268142454971799	G1
C1900	0.0617648270994482	0.0509139877681025	S
C1901	-0.167816326275012	-0.071180092571824	G1
C1902	-0.0993415197798156	0.288354324768176	G2M
C1903	0.0218452969534625	0.0210254850989397	S
C1904	-0.056571140280463	-0.231706949832052	G1
C1905	-0.189381440004197	-0.270305466223069	G1
C1906	0.292246633016982	0.0572538424679432	S
C1907	-0.172860028367147	-0.138281867835835	G1
C1908	-0.122271280720466	-0.25371608910213	G1
C1909	-0.0073712620474759	0.342549959031347	G2M
C1910	0.124643164976288	0.330563976696309	G2M
C1911	0.179421326438291	0.0433914967106226	S
C1912	0.0875225361211918	0.165284494192394	G2M
C1913	0.221197790111153	0.0398314832023908	S
C1914	-0.141779966756402	-0.233654974453919	G1
C1915	-0.000634759918025696	0.133527085267928	G2M
C1916	-0.0807787983575549	-0.133300581601681	G1
C1917	0.0412054712702709	-0.0150482263688703	S
C1918	-0.0682084006985917	-0.088576477756029	G1
C1919	0.0633071309674602	0.0770259931206339	G2M
C1920	0.0430586502432556	-0.110940596837674	S
C1921	-0.189451803358523	-0.263645985221971	G1
C1922	-0.0756936126221991	0.315030017102134	G2M
C1923	0.20886576696936	-0.0529685235543372	S
C1924	-0.12561779156212	-0.280966293384665	G1
C1925	-0.150338252689228	-0.2240926273335	G1
C1926	-0.128996443487377	-0.24426783471917	G1
C1927	-0.197647328531207	-0.257030580769812	G1
C1928	0.0870131688666917	-0.101551195631751	S
C1929	-0.157210803500885	-0.233580187640072	G1
C1930	-0.134414753413422	-0.180014290387576	G1
C1931	-0.164309542555631	-0.193387347582049	G1
C1932	0.351142670279626	-0.0313191588920559	S
C1933	0.116944341785992	0.0371849410916994	S
C1934	-0.193249918741954	-0.253837899396454	G1
C1935	-0.154836642635042	-0.28719232624614	G1
C1936	-0.171794557640374	-0.230180224681535	G1
C1937	0.28178553084775	0.151672224885041	S
C1938	0.138766576608499	-0.129638237214187	S
C1939	-0.205818859164162	-0.272309596067505	G1
C1940	0.0486796829142078	-0.137922703364035	S
C1941	-0.0926920648056185	-0.13092553117969	G1
C1942	-0.051773590116657	-0.0210194660620899	G1
C1943	-0.00868693729149977	0.164511927315251	G2M
C1944	-0.154804735632527	-0.217453815984399	G1
C1945	-0.162634618713059	0.374823183755869	G2M
C1946	-0.115860816426773	0.278680218414916	G2M
C1947	0.0655713432230488	0.25977568351315	G2M
C1948	0.112209888363232	0.0887548145824855	S
C1949	0.270523533893635	0.0375427990799804	S
C1950	-0.0192269143500766	-0.269108152225882	G1
C1951	-0.117730341442467	0.347549690848216	G2M
C1952	-0.0172825681253508	0.133619833625886	G2M
C1953	0.0167745998511841	0.197679108580467	G2M
C1954	0.0756052291019202	0.0318053934144056	S
C1955	0.177732147996764	-0.0380414880522952	S
C1956	-0.177178893786355	-0.225839224435754	G1
C1957	-0.136101667870937	-0.245314358402594	G1
C1958	-0.106550982316734	0.275200932515189	G2M
C1959	-0.152305052834486	-0.234538553229324	G1
C1960	0.066284531424214	0.200984179435432	G2M
C1961	-0.152086980169836	-0.192364585009727	G1
C1962	-0.137063464383243	-0.249314277593302	G1
C1963	-0.165858426251492	-0.306475709830483	G1
C1964	-0.109590631908597	-0.234326839554172	G1
C1965	-0.159391154325582	-0.224320316578516	G1
C1966	-0.0181750445179279	0.649532436625249	G2M
C1967	-0.167633023197483	-0.259683964455346	G1
C1968	0.0618166929438509	0.133569938496191	G2M
C1969	0.0135922637345838	0.186422514884438	G2M
C1970	0.166270405738524	-0.0731608731728581	S
C1971	-0.152342081151888	-0.275054914872802	G1
C1972	-0.0767579526033976	-0.233278151341929	G1
C1973	-0.0994283061161821	0.283983459721321	G2M
C1974	0.146195889367436	0.044667050888427	S
C1975	0.364879552769738	-0.0788506146419119	S
