S.Score	G2M.Score	Phase
C1480	-0.121417456929967	-0.194326120772142	G1
C1481	-0.076091564699689	-0.214278824563362	G1
C1482	-0.0978628996543391	-0.195678264760501	G1
C1483	-0.151424999774269	-0.203218238355926	G1
C1484	0.235334653725983	0.0326113951153513	S
C1485	-0.113007562009994	-0.227734393506407	G1
C1486	-0.152367128524791	-0.225646239611913	G1
C1487	-0.0471131263492619	-0.098321080325403	G1
C1488	-0.10404856195446	-0.229959653566966	G1
C1489	-0.0249328203039632	-0.127622389478837	G1
C1490	-0.0141354554747637	0.591326469067862	G2M
C1491	-0.0605617160618059	0.204229251013973	G2M
C1492	0.123149947146407	0.149435232752724	G2M
C1493	0.141448867224345	-0.00567413127264071	S
C1494	-0.00139031684212221	-0.23301860738682	G1
C1495	-0.152502617605334	-0.207610849345527	G1
C1496	-0.0914824315868462	-0.218100026307036	G1
C1497	-0.0840069964044988	-0.179652615761216	G1
C1498	-0.131361486631144	-0.243444663964273	G1
C1499	-0.0548840851741394	-0.151320807888129	G1
C1500	-0.100675802527679	-0.1418089844125	G1
C1501	-0.136391008359224	-0.220946973909721	G1
C1502	0.10224916663587	-0.085451120587174	S
C1503	-0.0949550172254966	0.433722534094606	G2M
C1504	-0.120594347963069	-0.199561193471353	G1
C1505	-0.0354738250858367	0.340957472929514	G2M
C1506	-0.102874892232106	-0.189792347195865	G1
C1507	-0.0829409598472104	-0.157818568607251	G1
C1508	-0.138061441400325	-0.244154905989874	G1
C1509	0.0674219682734618	0.2105710803376	G2M
C1510	-0.122947471629462	-0.204520806666058	G1
C1511	-0.122122108057239	-0.219149752447532	G1
C1512	0.262952175365071	-0.0337345785487791	S
C1513	-0.00317701245058472	0.217800927355688	G2M
C1514	0.309074795097768	0.0862462391194115	S
C1515	-0.133162580112505	-0.188576877752235	G1
C1516	0.161784541691417	0.21438221487607	G2M
C1517	-0.0939385301238829	-0.144388683958419	G1
C1518	0.0928298473420792	0.128722347300546	G2M
C1519	-0.0906354534550638	-0.190271737390631	G1
C1520	0.16976540609121	-0.0108880586172021	S
C1521	0.236559042833089	0.047172775510439	S
C1522	-0.0468837090618545	0.442686772214667	G2M
C1523	-0.10987248005577	-0.143103589377422	G1
C1524	-0.0938471549702814	-0.184962035292852	G1
C1525	0.0603071878405352	0.201218667894722	G2M
C1526	-0.116989777866124	-0.200748697484683	G1
C1527	-0.14894718633655	-0.18188631186506	G1
C1528	-0.0603506925261017	-0.201281814226764	G1
C1529	-0.133169090196427	-0.211300297562078	G1
C1530	0.0668129835703548	0.337784756754245	G2M
C1531	-0.121751682950931	-0.211467259715422	G1
C1532	0.200457044089662	0.384321615048008	G2M
C1533	0.287464220575739	0.0273012126096286	S
C1534	0.239513358368099	0.0352801821951546	S
C1535	-0.113863045380579	-0.172782316584602	G1
C1536	-0.110332362058395	-0.136353305045224	G1
C1537	-0.124637413047791	-0.173384165013066	G1
C1538	-0.14430889149795	-0.267431797590064	G1
C1539	0.106344534150017	0.434594317590022	G2M
C1540	-0.119811659916744	-0.186371357041964	G1
C1541	-0.103604643164097	0.49885720725474	G2M
C1542	0.311015708887269	-0.0127137094218636	S
C1543	-0.111625247340356	-0.179653559739042	G1
C1544	0.163951615091765	-0.0635629619479235	S
C1545	0.229184405018198	-0.000626797425599734	S
C1546	0.223209100063247	0.041595569563219	S
C1547	-0.0585607855209939	-0.195330241724791	G1
C1548	0.0151498415942619	0.260499827400445	G2M
C1549	-0.0928045192703133	-0.240491623957439	G1
C1550	-0.091804458527558	-0.0963310781119903	G1
C1551	0.239605678601279	0.0227416640981508	S
C1552	-0.083610335937859	-0.15739828803496	G1
C1553	-0.100412037826523	-0.187943307630991	G1
C1554	-0.0508860481525544	-0.0800734403583846	G1
C1555	-0.0956872509961365	-0.171774908407306	G1
C1556	-0.134115943428836	-0.175711784749824	G1
C1557	0.226298348206117	-0.136061287027214	S
C1558	-0.113604230548048	-0.203197024809305	G1
C1559	-0.127479828916183	-0.0668141742783419	G1
C1560	-0.0451130985284335	-0.125104941700309	G1
C1561	-0.122915275212793	-0.223039024874955	G1
C1562	-0.130552946130727	-0.214259131132398	G1
C1563	-0.147643573984361	-0.185613218986219	G1
C1564	-0.0739115159634268	-0.192582312124931	G1
C1565	-0.0938819795773989	-0.12965848862617	G1
C1566	-0.0155263582682934	0.282581156863711	G2M
C1567	0.176818840931723	-0.0629892371003825	S
C1568	-0.0699587263310721	-0.208791750008192	G1
C1569	-0.116650543742088	-0.192508843732071	G1
C1570	-0.13551303607995	-0.248848238215515	G1
C1571	0.188541102557858	0.201755422731443	G2M
C1572	-0.16023878277649	-0.199478717764152	G1
C1573	0.00221002964892686	0.341153836257185	G2M
C1574	-0.120157849600961	-0.244026898448663	G1
C1575	-0.148457108487842	-0.257207112011907	G1
C1576	-0.155366749473579	-0.243160746090661	G1
C1577	-0.066627507340655	-0.211320044677613	G1
C1578	-0.176034167147701	-0.258364730538864	G1
C1579	-0.0819136966772429	-0.142833388327583	G1
C1580	-0.0876932399532561	-0.153309051094017	G1
C1581	0.228757152220981	0.100884736872216	S
C1582	-0.0924220804477448	-0.188684294749066	G1
C1583	0.21614784831935	-0.0383200206615647	S
C1584	-0.0576162290704481	-0.187146469462435	G1
C1585	0.328463337816761	0.0890694438192968	S
C1586	0.253846443927312	0.137216568536341	S
C1587	0.0358342399980979	0.100349594624645	G2M
C1588	-0.0449568648832577	-0.172257835330169	G1
C1589	-0.10878580344492	-0.180091787433173	G1
C1590	-0.0733200341321418	-0.212992866335221	G1
C1591	0.0829557056638529	-0.108147452585912	S
C1592	-0.174600084367834	-0.250203728248688	G1
C1593	-0.0667678097264541	-0.185994127184156	G1
C1594	-0.162709642979097	-0.20008799242483	G1
C1595	0.0513125592795303	0.367044619941987	G2M
C1596	-0.00992251168627872	0.0932233508479942	G2M
C1597	-0.100140185422955	-0.148047046603319	G1
C1598	-0.159585879339743	-0.202248813229481	G1
C1599	0.257229731662499	0.0467516880244253	S
C1600	-0.129428518131713	-0.235079465604139	G1
C1601	-0.119301909126196	-0.200504871970316	G1
C1602	0.0322118044854762	-0.126558499956105	S
C1603	-0.118103570609465	-0.216860514994056	G1
C1604	-0.0978236374647823	-0.204235382433624	G1
C1605	-0.106791970804575	-0.232437777715999	G1
C1606	-0.0937908747766981	-0.169851335886756	G1
C1607	0.240980846574725	0.162246384840541	S
C1608	-0.0541777864558607	0.422493959295408	G2M
C1609	0.0164366754699451	0.321383927413992	G2M
C1610	-0.133155244416183	-0.216452486733631	G1
C1611	-0.100168986513008	-0.214645786400374	G1
C1612	-0.116320046524779	-0.246502291598052	G1
C1613	-0.0560606611034941	0.00136627941578071	G2M
C1614	0.364925390647054	0.190006765152622	S
C1615	-0.125926802161417	-0.230671477887292	G1
C1616	-0.0531217209025967	0.340565250466832	G2M
C1617	-0.1566815659896	-0.24015330769815	G1
C1618	-0.134704059600246	-0.203596677996595	G1
C1619	-0.0833899270195459	-0.115072803514717	G1
C1620	0.135485908897494	0.0879613097295372	S
C1621	-0.0538485848124591	-0.172962477005055	G1
C1622	-0.149464896009178	-0.224138036256984	G1
C1623	-0.117569155982065	-0.177808348517288	G1
C1624	-0.0425934135237042	-0.144782995141052	G1
C1625	-0.114289571434612	-0.180568119231148	G1
C1626	-0.0965983850505679	-0.220050390682556	G1
C1627	-0.127074222627377	-0.216735500102197	G1
C1628	-0.140596342741464	-0.237613706280208	G1
C1629	0.29421841519933	0.197219639313183	S
C1630	-0.128315562006786	-0.153203566562377	G1
C1631	-0.15622170818433	-0.169287653608954	G1
C1632	0.194129789116809	0.115592131145649	S
C1633	-0.0865100178009333	-0.225786659277812	G1
C1634	-0.1409001640896	-0.186182821108734	G1
C1635	-0.136198395845128	-0.188296626944428	G1
C1636	-0.0569538169298289	-0.159326012302048	G1
C1637	-0.0726967696779665	-0.139149376141522	G1
C1638	-0.117303392549392	-0.160258190275763	G1
C1639	0.0869569722842762	0.171725089206808	G2M
C1640	-0.115215943150181	-0.191651426302889	G1
C1641	-0.151491179645597	-0.15585852741042	G1
C1642	-0.114421576660287	-0.222035419285615	G1
C1643	-0.110039145725833	-0.185517708080416	G1
C1644	0.121721464974123	0.221429006448062	G2M
C1645	-0.117839366643333	-0.19137234896625	G1
C1646	-0.125275608377756	-0.209816260662511	G1
C1647	0.0374930642599068	0.431621506013704	G2M
C1648	-0.0886856952981532	-0.160364556633854	G1
C1649	-0.125321340327916	-0.205953041610951	G1
C1650	-0.0803424186083398	-0.203177342277308	G1
C1651	0.052345428286056	-0.00447895583618496	S
C1652	-0.107894515675196	-0.162512086770757	G1
C1653	0.197422698210477	0.283603620592466	G2M
C1654	-0.0923959084165312	-0.172886289673214	G1
C1655	-0.0658257990732906	-0.133893348505749	G1
C1656	0.0145404973812251	-0.244871380932009	S
C1657	-0.0822070910854968	-0.258133419366819	G1
C1658	0.143734557371214	-0.00559733466642615	S
C1659	-0.11661085606428	-0.158371111870958	G1
C1660	-0.107277368635711	-0.169315248934247	G1
C1661	0.101236125694844	-0.217651948757992	S
C1662	-0.0987250003797326	-0.18473728892507	G1
C1663	-0.0361654013392991	0.150242725257741	G2M
C1664	-0.184333246423314	-0.258607212324731	G1
C1665	-0.120434831735711	0.0773081675263998	G2M
C1666	-0.102955007308426	-0.220874497535364	G1
C1667	0.219479055389608	-0.054152055642269	S
C1668	-0.127287165561426	-0.268747921514577	G1
C1669	-0.128376805950861	-0.223636424689518	G1
C1670	-0.00629611483676876	0.194772511687704	G2M
C1671	-0.0636075161138201	-0.248875465137645	G1
C1672	-0.181811409979417	-0.241101025216589	G1
C1673	-0.0971276158343679	-0.176329914128076	G1
C1674	-0.141383871262725	-0.202489842923676	G1
C1675	-0.083197247648017	0.683425336698279	G2M
C1676	0.0863957163524425	-0.0091726245169127	S
C1677	0.347912262821017	0.147201719160949	S
C1678	0.121949671741158	-0.182899750395558	S
C1679	-0.131741102876428	-0.18155078324365	G1
C1680	-0.111757833798797	-0.190690440656601	G1
C1681	-0.113363987285219	-0.191124514893055	G1
C1682	-0.113248646971735	-0.203135138566994	G1
C1683	0.0708755971461535	0.494232692622322	G2M
C1684	0.0460744457132554	-0.0247913288271843	S
C1685	-0.0536031032888586	-0.179694565197967	G1
C1686	-0.0459598945910373	0.445507643958009	G2M
C1687	-0.153225184710432	-0.222888599893974	G1
C1688	-0.0951069872216247	-0.239694305844897	G1
C1689	0.305912145553688	0.105483786889021	S
C1690	-0.115783667497803	-0.237015128439863	G1
C1691	-0.139715874243534	-0.21369180677841	G1
C1692	-0.0779560048219346	-0.212991391072584	G1
C1693	-0.0626962243839162	-0.183299466008089	G1
C1694	0.258434835789158	0.0809218490650954	S
C1695	0.126432809310232	0.565168374943741	G2M
C1696	0.0593800656733053	-0.0645618647565495	S
C1697	-0.133293983125248	-0.204015777204249	G1
C1698	-0.115088279294049	-0.172073107123892	G1
C1699	-0.0829097834416928	-0.112666910786256	G1
C1700	-0.09782796172443	-0.194285522104103	G1
C1701	-0.107166067434529	-0.167374740314219	G1
C1702	-0.0583394272080322	-0.168253868350633	G1
C1703	-0.12467865492615	-0.231802575504571	G1
C1704	-0.1355811702055	-0.204615417064982	G1
C1705	0.275221117568813	0.207014974627293	S
C1706	-0.109168275827467	-0.245462869091283	G1
C1707	-0.113499031362501	-0.00591055105322852	G1
C1708	-0.0755096408925283	-0.168572374484425	G1
C1709	0.342377818324497	0.211220639119396	S
C1710	-0.114964945922237	-0.192333392704111	G1
C1711	0.44170166549065	0.118347065558867	S
C1712	0.0150414139831246	0.299697600874676	G2M
C1713	-0.0343980810961817	-0.241256009218565	G1
C1714	0.343777157968737	0.0692159741699662	S
C1715	-0.126877842036427	-0.147226215013908	G1
C1716	-0.0070132846954937	-0.18925931933448	G1
C1717	-0.0812107456863426	-0.181318189347136	G1
C1718	-0.109160873860698	-0.197166270196432	G1
C1719	-0.157094511064871	-0.24017645862366	G1
C1720	-0.162117165523385	-0.17641567882295	G1
C1721	-0.161758074178265	-0.205982746739102	G1
C1722	0.200571093767305	0.164461928187728	S
C1723	-0.0740392574501647	-0.238066214816934	G1
C1724	-0.1030293751924	-0.199531294874897	G1
C1725	0.112960270947993	0.0993451723878609	S
C1726	-0.120203292715384	-0.249557137411613	G1
C1727	0.48150792332217	0.0771110583171998	S
C1728	-0.119583881054741	-0.205098000966711	G1
C1729	-0.118232155199625	-0.20959843930781	G1
C1730	-0.129922050674212	-0.17875953912413	G1
C1731	-0.0675796174583277	0.36279911957612	G2M
C1732	-0.119510181607528	-0.181058621312264	G1
C1733	-0.0698812874675985	-0.0649866966802345	G1
C1734	0.288802332325392	0.0885207080465452	S
C1735	0.531643782572628	0.239923603400898	S
C1736	-0.110884431820826	-0.168458724166722	G1
C1737	0.133880809693528	-0.151466387394216	S
C1738	0.000135850515853519	-0.232320411300893	S
C1739	-0.0747829733324003	-0.165979489225804	G1
C1740	-0.1227524474453	-0.213494554269786	G1
C1741	-0.104712797158471	-0.216266797423842	G1
C1742	0.262754783037698	-0.0506468758806228	S
C1743	-0.0777399423642005	0.467343779350562	G2M
C1744	0.0298791616050758	-0.184802090450408	S
C1745	0.149378145172643	0.348776153145205	G2M
C1746	-0.145725961753895	-0.202046238550445	G1
C1747	-0.0684220180415737	0.578168015480965	G2M
C1748	0.0731587156578525	0.136553097592705	G2M
C1749	-0.140306725666007	-0.175646759607899	G1
C1750	-0.11240924422013	-0.208574405764226	G1
C1751	-0.136876167820064	-0.211441141798623	G1
C1752	0.101385055987738	-0.152914157232245	S
C1753	-0.129812538035444	-0.201170319805542	G1
C1754	-0.126419177442167	-0.209996919016464	G1
C1755	0.0660976272027093	0.618693171491422	G2M
C1756	0.239349282909011	-0.0923198092924265	S
C1757	-0.115665739454382	0.499693893650928	G2M
C1758	-0.151886976165044	-0.218865739510095	G1
C1759	-0.12532474521261	-0.191344109116331	G1
C1760	-0.13544105888163	-0.236902034004157	G1
C1761	-0.112141386793611	-0.204376923297084	G1
C1762	-0.118908047624212	-0.218007867896602	G1
C1763	-0.13478098081456	-0.197126411109089	G1
C1764	0.241350781145536	0.0920107578915966	S
C1765	-0.145580229549236	-0.252862965183294	G1
C1766	0.0832556663675002	-0.0293333796818888	S
C1767	0.273530492835837	0.0887125400968342	S
C1768	-0.0783847113613109	-0.163775255364228	G1
C1769	-0.150783057789917	0.0349497634282444	G2M
C1770	-0.120833076874991	-0.186266855426497	G1
C1771	-0.11398838487379	-0.124861521360058	G1
C1772	-0.123503461807886	-0.151621576329354	G1
C1773	-0.154848207379265	-0.219368548270645	G1
C1774	-0.129852629334706	-0.275475144404644	G1
C1775	-0.108419540303595	-0.0725431406957791	G1
C1776	0.125703654190982	-0.141351347393638	S
C1777	0.305856179596829	0.234823794269679	S
C1778	-0.076161525021954	-0.178071966450853	G1
C1779	0.167584036151178	0.476720571949636	G2M
C1780	0.276959918384464	-0.170839426794651	S
C1781	-0.0847267414003885	-0.167912631743411	G1
C1782	0.295007158674905	0.0506479017514667	S
C1783	-0.0933289435217982	-0.13060268459291	G1
C1784	-0.121312323851672	-0.238535843364152	G1
C1785	-0.0947019675896008	-0.220409795503643	G1
C1786	-0.0478514629827113	-0.191154510699403	G1
C1787	0.337666447037936	0.149612638937575	S
C1788	-0.0847068663381111	-0.14899778271752	G1
C1789	-0.030462462857174	-0.145900595121412	G1
C1790	0.179201120698219	0.0787991271509313	S
C1791	-0.199113114724009	-0.252011437256278	G1
C1792	0.27620017039909	0.0986276248394082	S
C1793	0.135840169058898	-0.0230411315171822	S
C1794	-0.102400835521259	-0.201505334013464	G1
C1795	-0.111732459307812	-0.138312265420581	G1
C1796	0.0598999958804664	0.197516427733617	G2M
C1797	0.135209343526345	0.141322950860787	G2M
C1798	-0.0931566587147047	-0.190458141422812	G1
C1799	0.063110117646235	-0.207249037842892	S
C1800	-0.0574553224840496	-0.213973917755035	G1
C1801	0.199746718944147	-0.05377027686016	S
C1802	-0.128106967300145	-0.181144775576405	G1
C1803	-0.135550947743621	-0.211150408372774	G1
C1804	0.213621161293979	-0.0916441857748024	S
C1805	-0.077487045232593	-0.181755844899871	G1
C1806	0.0730650785913099	0.218767766805054	G2M
C1807	-0.083051742005003	-0.187853442407996	G1
C1808	-0.167692512617074	-0.212035972341349	G1
C1809	-0.0740614264261197	-0.173129552582457	G1
C1810	0.0931416863820241	0.338902840603111	G2M
C1811	-0.149141903600203	-0.216388128078507	G1
C1812	0.290643276774297	0.0318956099730973	S
C1813	0.159339945084571	-0.0379691218263031	S
C1814	0.0185377964053905	0.0840509451122468	G2M
C1815	-0.04586349585064	-0.0330062133610964	G1
C1816	-0.140203957581946	-0.251509509583215	G1
C1817	0.0565828745879997	0.215265483049338	G2M
C1818	0.0787492687966947	0.199523609497248	G2M
C1819	-0.122215777368141	-0.24563875325588	G1
C1820	0.0371200765592057	-0.188506673911559	S
C1821	0.163057116599585	0.452951079206226	G2M
C1822	-0.130923994924781	-0.157571391792572	G1
C1823	-0.0986441377845167	-0.226061492460252	G1
C1824	-0.116796577716917	-0.171583786188478	G1
C1825	-0.0753823064206458	-0.151988497625908	G1
C1826	-0.177857366770494	-0.23364095481467	G1
C1827	0.132163470278102	0.213213165261084	G2M
C1828	0.278625737572928	-0.00204156437495717	S
C1829	-0.142712145840052	-0.195621527216803	G1
C1830	0.0255288451219956	-0.0343530352812683	S
C1831	-0.158192521617487	-0.136012642767085	G1
C1832	-0.100488765172281	-0.198522585770266	G1
C1833	-0.0920776407144192	-0.2298600897071	G1
C1834	-0.0811322116626781	-0.160651049975374	G1
C1835	-0.117811998948459	-0.192857546207845	G1
C1836	0.192730729593613	-0.0973291036133618	S
C1837	-0.0644427632270841	-0.152305323807586	G1
C1838	0.166693873907567	0.138012987065212	S
C1839	-0.117584939249046	-0.152741124407511	G1
C1840	-0.0152609276035605	0.0543243081854373	G2M
C1841	0.140977908291822	-0.018317815237536	S
C1842	0.13528200478674	-0.153467078390421	S
C1843	0.148971926890059	-0.0948480860464774	S
C1844	-0.0954851670885779	-0.166306873868792	G1
C1845	-0.0383231952003656	-0.167703593887321	G1
C1846	-0.0847706535185841	-0.0535114202425848	G1
C1847	-0.121662815957006	-0.129778185995692	G1
C1848	0.0941983237237646	0.234500757720361	G2M
C1849	-0.152748694036639	-0.242544004022437	G1
C1850	0.290483446739422	-0.117439793665613	S
C1851	-0.10290672148764	0.158380681652174	G2M
C1852	0.239195558418358	0.016582354193327	S
C1853	0.0493008226125541	0.416516036436889	G2M
C1854	-0.119818535443704	-0.0919368587180863	G1
C1855	0.124840171509683	0.370766900959657	G2M
C1856	0.328508500120896	0.00693450159613151	S
C1857	-0.0294171803740305	-0.199711704725741	G1
C1858	-0.115402031680961	-0.231748157218018	G1
C1859	-0.060297651415592	0.0269047822166011	G2M
C1860	0.124746389269364	0.445427797954567	G2M
C1861	-0.120979506715727	-0.215793862091752	G1
C1862	0.0164887367564441	0.163101637470938	G2M
C1863	-0.135915390213335	-0.24056267722029	G1
C1864	-0.148882669058716	-0.182649526275532	G1
C1865	-0.0940314860924878	-0.159394682869218	G1
C1866	-0.130577277509127	0.157532735256675	G2M
C1867	-0.164742705379111	-0.251043505016226	G1
C1868	-0.129905927699772	-0.212712031563774	G1
C1869	-0.0817485295842016	-0.147760397211289	G1
C1870	0.280052037989566	0.056145038333522	S
C1871	-0.0181342145211196	0.241085785982144	G2M
C1872	-0.144379509292208	-0.222244828470095	G1
C1873	-0.102199615211804	-0.161938622706445	G1
C1874	-0.118906645463165	-0.198208159379444	G1
C1875	0.104716065490793	-0.156492501589136	S
C1876	-0.10109408186712	-0.143984928768542	G1
C1877	-0.108772008045107	-0.184355508705968	G1
C1878	-0.153720538072755	-0.211755028742303	G1
C1879	-0.122138342283955	-0.167915337884246	G1
C1880	0.0837986593208181	0.27594951814881	G2M
C1881	-0.0922145338322864	-0.148883661407063	G1
C1882	0.145122814452063	0.337441236255606	G2M
C1883	-0.159835223688284	-0.236817747704845	G1
C1884	-0.136379741581565	-0.204139983564781	G1
C1885	0.261029507943251	0.029210077976928	S
C1886	0.00760484174011361	0.219512474747874	G2M
C1887	-0.108177137641708	-0.210816759154019	G1
C1888	0.135738884237331	0.503771722502323	G2M
C1889	-0.0195259260277039	-0.173289385814488	G1
C1890	-0.125725261382133	-0.157884886879668	G1
C1891	-0.0722060584865943	-0.201063577532186	G1
C1892	-0.0882532276834934	-0.19300776615652	G1
C1893	0.0427192841338972	0.437835390386522	G2M
C1894	-0.0989869509491205	-0.236270174923806	G1
C1895	0.0557450596031014	0.0772412209708039	G2M
C1896	0.047212389853933	0.214996040613169	G2M
C1897	-0.077863379703312	-0.198995707235862	G1
C1898	-0.136808804901466	-0.211911801676429	G1
C1899	0.186232264714486	-0.02256542542099	S
C1900	-0.0574581818617964	-0.184775472624312	G1
C1901	-0.0848488616787525	-0.125819253912458	G1
C1902	-0.10406701796042	-0.250706058432277	G1
C1903	0.13754611662811	0.266857452678902	G2M
C1904	-0.112994104145447	-0.155910338229936	G1
C1905	-0.111815173132852	-0.217442865064231	G1
C1906	-0.11127886096424	-0.195675300251909	G1
C1907	0.163109708582753	0.294562713019651	G2M
C1908	-0.051878124660707	-0.161732064330284	G1
C1909	-0.092262467052711	-0.191284174965204	G1
C1910	-0.108979133006692	-0.158396930842083	G1
C1911	0.329367605993329	0.0530480503028937	S
C1912	0.404339604184978	0.0933612678334098	S
C1913	-0.0817482430727359	-0.254551769159909	G1
C1914	-0.144720097632572	-0.271472393740761	G1
C1915	0.245774948164194	0.0101619252193216	S
C1916	-0.145588195620905	-0.251110386499173	G1
C1917	-0.0753458878024966	-0.210865910658886	G1
C1918	-0.0717563607092371	-0.163495650924959	G1
C1919	-0.0481387688805195	-0.218669208992247	G1
C1920	-0.0988721849694615	-0.232557193799015	G1
C1921	0.00216895429905536	0.3472334778829	G2M
C1922	0.0312753399504045	0.328156713721698	G2M
C1923	-0.10889378886377	-0.203560771253867	G1
C1924	-0.0726465832890117	-0.15277769002073	G1
C1925	-0.13179030762359	-0.19500172050175	G1
C1926	-0.086403544187484	0.214314047424981	G2M
C1927	-0.0230455152466409	-0.167486177993527	G1
C1928	-0.070617554522989	-0.151855623917713	G1
C1929	0.178443674254453	0.234917593467615	G2M
C1930	-0.055061002613827	-0.169327775449621	G1
C1931	-0.0396852022812159	-0.215582473279023	G1
C1932	-0.0137867491583763	-0.175590641373516	G1
C1933	-0.126222822140646	-0.193725659302482	G1
C1934	-0.0748492382262518	-0.155981845898742	G1
C1935	-0.107553969549524	-0.154867677527664	G1
C1936	0.202077596454058	0.0630850127518995	S
C1937	-0.133249940218132	-0.226816553934808	G1
C1938	-0.0808521349454216	-0.18630805531846	G1
C1939	-0.0999287494082682	-0.139333848595175	G1
C1940	0.16800282345528	0.291295531028815	G2M
C1941	0.0164612396612843	0.33549800797695	G2M
C1942	-0.146704761219894	-0.246058970529691	G1
C1943	0.0538074592543249	0.422633399476926	G2M
C1944	-0.0635517022534231	-0.22482830510759	G1
C1945	-0.127689725369536	-0.1654324803514	G1
C1946	0.00162775067530102	-0.0976071140703693	S
C1947	-0.106295626875482	-0.19895588869558	G1
C1948	-0.0925707839347622	-0.220305572468106	G1
C1949	0.0872876994765114	0.385807243507367	G2M
C1950	-0.123074304586972	-0.191898466673087	G1
C1951	-0.101519543290715	0.44376342046228	G2M
C1952	-0.118226257313406	-0.203851531160435	G1
C1953	-0.0820124748476674	-0.156911501295502	G1
C1954	0.0530555731810884	0.22279037028097	G2M
C1955	-0.0574147448304048	-0.181394827158051	G1
C1956	-0.170344274165081	-0.234396354818538	G1
C1957	-0.0545354678098749	-0.2187933740795	G1
C1958	0.00141496318155931	0.297052277669983	G2M
C1959	-0.133877648620133	-0.207165565713154	G1
C1960	-0.118691248572208	-0.193594212366291	G1
C1961	-0.133963321081154	-0.242641538155733	G1
C1962	-0.0753858721372238	-0.167157877958682	G1
C1963	-0.100520741066717	-0.19917721999732	G1
C1964	-0.0746748937864052	-0.121667322586134	G1
C1965	-0.0892869177304176	-0.198124763440516	G1
C1966	-0.0993976575113499	-0.202571403954314	G1
C1967	-0.0924335577848596	-0.18829059639285	G1
C1968	-0.139120133273572	-0.239143614203466	G1
C1969	0.139781473046667	-0.0117686858479936	S
C1970	0.0031106244959557	-0.0953238230628098	S
C1971	-0.0685413777547198	-0.195487801823461	G1
C1972	-0.12810885488735	-0.182326437299938	G1
C1973	-0.0448789380187526	-0.193433908510246	G1
C1974	0.146605312828741	-0.125302597921947	S
C1975	0.000759208915283277	-0.168966862939964	S
C1976	-0.126036987178158	-0.273162331085324	G1
C1977	-0.100268451933714	-0.152175070488366	G1
C1978	-0.11354155775762	-0.178659867796826	G1
C1979	0.2422949523745	0.180823166079121	S
C1980	0.216787361326131	0.0366638298466173	S
C1981	0.00197523146277462	0.283413729290777	G2M
C1982	-0.0950150614728724	-0.212763572851465	G1
C1983	-0.0456869308109795	0.574258397471159	G2M
C1984	-0.0854937334194612	0.0229018594432571	G2M
C1985	-0.0876939677096542	-0.158992789845733	G1
C1986	0.270073831225589	0.0029861162957236	S
C1987	0.10109454306867	0.207663640017641	G2M
C1988	-0.110274852999768	-0.213664629102749	G1
C1989	-0.0554846851624642	-0.150748965451434	G1
C1990	0.0394332299698279	0.344935054883462	G2M
C1991	-0.00116640869047857	0.169639030814808	G2M
C1992	-0.00571438323758774	0.261686163628381	G2M
C1993	0.0323608402023299	0.00966754618673565	S
C1994	0.215778775636873	0.0874899456177133	S
C1995	-0.0225319254223769	0.384144245010689	G2M
C1996	-0.0759858987861499	-0.220732646109248	G1
C1997	-0.13518769816375	-0.211406757602331	G1
C1998	-0.0806343485888568	-0.136248054928773	G1
C1999	-0.0733422349522806	-0.219956378223105	G1
C2000	0.184408961659656	-0.00215056584011031	S
C2001	-0.144888117995484	-0.226793667881719	G1
C2002	-0.134726775082814	-0.21400476446588	G1
C2003	-0.116275214380891	-0.206924642296136	G1
C2004	-0.13152369895528	-0.22759742730409	G1
C2005	-0.0681971790539897	-0.118872508659095	G1
C2006	-0.0048670293932746	0.314758582003445	G2M
C2007	-0.164701487626335	-0.227205704346349	G1
C2008	0.42502533082506	-0.0629589051108881	S
C2009	-0.0980038248532062	-0.159140598994616	G1
C2010	-0.0277790548104119	0.108613721522451	G2M
C2011	-0.147540950355031	-0.240352576494246	G1
C2012	-0.0963291998604542	-0.221901932555193	G1
C2013	-0.11484127737896	-0.0533938600673425	G1
C2014	-0.129191061828675	-0.225564964159426	G1
C2015	-0.11835257877302	-0.184529691891584	G1
C2016	-0.16766700810301	-0.228314688495103	G1
C2017	-0.0659897853325924	-0.175750001262927	G1
C2018	-0.00278902848934839	0.378142095085333	G2M
C2019	0.231707502785616	0.105923753341414	S
C2020	-0.124609472706915	-0.0840742339010196	G1
C2021	-0.0562252671482164	-0.215507716499426	G1
C2022	-0.029956000947984	0.129183786569328	G2M
C2023	-0.166099294450959	-0.23049672302087	G1
C2024	-0.122898409585434	-0.176780759532077	G1
C2025	0.0814090901972001	0.154809132092899	G2M
C2026	-0.145941404806021	-0.244552088216121	G1
C2027	-0.0490763753470965	-0.115059871634327	G1
C2028	-0.109105512978181	0.0981288313050951	G2M
C2029	0.0989365604359494	0.0376862625271909	S
C2030	0.159583823172915	0.241333962918969	G2M
C2031	-0.077770916445368	-0.150333312368069	G1
C2032	-0.0293203366933959	0.431992986538941	G2M
C2033	-0.0915117531540384	-0.215433495513153	G1
C2034	0.286044219325302	0.149561613237355	S
C2035	-0.159707381289798	-0.184328352603216	G1
C2036	0.190197986662075	0.194381045086465	G2M
C2037	-0.0758392024137628	-0.23166916769478	G1
C2038	0.0500643930269686	0.359877197873189	G2M
C2039	-0.107256108702374	-0.216858414053801	G1
C2040	-0.122792942589425	-0.161947174527612	G1
