332	AFR
333	AFR
334	EUR
335	EUR
336	EUR
337	AFR
338	EUR
339	AFR
340	EUR
341	EUR
342	AFR
343	EUR
344	AFR
345	EUR
346	EUR
347	AFR
348	EUR
349	AFR
350	AFR
351	AFR
352	AFR
353	EUR
354	EUR
355	AFR
356	AFR
357	EUR
358	EUR
359	AFR
360	AFR
361	EUR
362	EUR
363	EUR
364	EUR
365	AFR
366	AFR
367	EUR
368	AFR
369	EUR
370	EUR
371	AFR
372	EUR
373	AFR
374	AFR
375	AFR
376	EUR
377	AFR
378	AFR
379	EUR
380	EUR
381	EUR
382	EUR
383	AFR
384	AFR
385	EUR
386	AFR
387	EUR
388	AFR
389	AFR
390	EUR
391	EUR
392	AFR
393	EUR
394	EUR
395	EUR
396	EUR
397	EUR
398	AFR
399	EUR
400	EUR
401	AFR
402	AFR
403	EUR
404	EUR
405	EUR
406	EUR
407	AFR
408	EUR
409	EUR
410	AFR
411	AFR
412	AFR
413	AFR
414	AFR
415	AFR
416	AFR
417	EUR
418	AFR
419	EUR
420	AFR
421	EUR
422	AFR
423	AFR
424	EUR
425	AFR
426	AFR
427	AFR
428	AFR
429	EUR
430	EUR
431	AFR
432	EUR
433	AFR
434	AFR
435	AFR
436	EUR
437	AFR
438	EUR
439	AFR
440	AFR
441	AFR
442	EUR
443	EUR
444	AFR
445	AFR
446	EUR
447	EUR
448	EUR
449	AFR
450	AFR
451	EUR
452	EUR
453	AFR
454	AFR
455	EUR
456	AFR
457	EUR
458	EUR
459	EUR
460	AFR
461	AFR
462	AFR
463	EUR
464	AFR
465	AFR
466	AFR
467	EUR
468	EUR
469	EUR
470	AFR
471	EUR
472	AFR
473	EUR
474	AFR
475	AFR
476	AFR
477	AFR
478	AFR
479	AFR
480	AFR
481	AFR
482	AFR
483	AFR
484	EUR
485	AFR
486	AFR
487	AFR
488	AFR
489	AFR
490	EUR
491	AFR
492	EUR
493	AFR
494	EUR
495	AFR
496	AFR
497	EUR
498	EUR
499	0
500	EUR
501	EUR
502	AFR
503	AFR
504	AFR
505	AFR
506	AFR
507	AFR
508	AFR
509	AFR
510	EUR
511	AFR
512	EUR
513	EUR
514	AFR
515	AFR
516	AFR
517	AFR
518	AFR
519	AFR
520	AFR
521	AFR
522	AFR
523	AFR
524	AFR
525	AFR
526	AFR
527	EUR
528	AFR
529	AFR
530	EUR
531	AFR
532	AFR
533	AFR
534	EUR
535	AFR
536	AFR
537	EUR
538	EUR
539	EUR
540	AFR
541	AFR
542	AFR
543	AFR
544	AFR
545	AFR
546	AFR
547	EUR
548	EUR
549	EUR
550	AFR
551	EUR
552	AFR
553	AFR
554	EUR
555	AFR
556	EUR
557	EUR
558	AFR
559	EUR
560	AFR
561	EUR
562	AFR
563	AFR
564	AFR
565	EUR
566	AFR
567	EUR
568	AFR
569	EUR
570	EUR
571	EUR
572	AFR
573	AFR
574	EUR
575	AFR
576	EUR
577	AFR
578	AFR
579	EUR
580	AFR
581	AFR
582	EUR
583	EUR
584	EUR
585	AFR
586	AFR
587	AFR
588	EUR
589	AFR
590	AFR
591	AFR
592	AFR
593	EUR
594	EUR
595	AFR
596	AFR
597	EUR
598	AFR
599	AFR
600	AFR
601	AFR
602	AFR
603	AFR
604	EUR
605	EUR
606	AFR
607	EUR
608	AFR
609	EUR
610	AFR
611	EUR
612	AFR
613	AFR
614	EUR
615	AFR
616	AFR
617	EUR
618	EUR
619	AFR
620	AFR
621	AFR
622	EUR
623	AFR
624	AFR
625	EUR
626	EUR
627	AFR
628	AFR
629	EUR
630	EUR
631	AFR
632	AFR
633	AFR
634	AFR
635	AFR
636	AFR
637	AFR
638	AFR
639	EUR
640	AFR
641	EUR
642	EUR
643	EUR
644	EUR
645	EUR
646	AFR
647	AFR
648	EUR
649	AFR
650	EUR
651	AFR
652	EUR
653	AFR
654	AFR
655	EUR
656	AFR
657	AFR
658	AFR
659	EUR
660	AFR
661	AFR
662	EUR
663	EUR
664	AFR
665	AFR
666	AFR
667	AFR
668	AFR
669	AFR
670	AFR
671	EUR
672	EUR
673	AFR
674	EUR
675	AFR
676	AFR
677	EUR
678	EUR
679	AFR
680	AFR
681	EUR
682	AFR
683	EUR
684	AFR
685	AFR
686	EUR
687	AFR
688	AFR
689	EUR
690	AFR
691	EUR
692	AFR
693	AFR
694	AFR
695	EUR
696	EUR
697	AFR
698	AFR
699	EUR
700	AFR
701	AFR
702	EUR
703	AFR
704	AFR
705	AFR
706	EUR
707	EUR
708	AFR
709	AFR
710	EUR
711	EUR
712	AFR
713	AFR
714	EUR
715	EUR
716	AFR
717	EUR
718	EUR
719	AFR
720	AFR
721	AFR
722	AFR
723	AFR
724	EUR
725	AFR
726	AFR
727	EUR
728	AFR
729	AFR
730	AFR
731	AFR
732	AFR
733	AFR
734	EUR
735	AFR
736	AFR
737	AFR
738	AFR
739	EUR
740	AFR
741	EUR
742	AFR
743	AFR
744	AFR
745	AFR
746	AFR
747	EUR
748	AFR
749	AFR
750	AFR
751	AFR
752	EUR
753	AFR
754	EUR
755	AFR
756	AFR
757	EUR
758	EUR
759	EUR
760	AFR
761	AFR
762	AFR
763	AFR
764	AFR
765	AFR
766	EUR
767	AFR
768	AFR
769	AFR
770	AFR
771	EUR
772	EUR
773	EUR
774	EUR
775	AFR
776	AFR
777	EUR
778	EUR
779	EUR
780	AFR
781	EUR
782	AFR
783	EUR
784	AFR
785	AFR
786	EUR
787	AFR
788	AFR
789	EUR
790	EUR
791	AFR
792	AFR
793	EUR
794	EUR
795	AFR
796	AFR
797	AFR
798	EUR
799	EUR
800	AFR
801	EUR
802	EUR
803	AFR
804	EUR
805	AFR
806	AFR
807	AFR
808	EUR
809	EUR
810	EUR
811	EUR
812	AFR
813	AFR
814	AFR
815	AFR
816	AFR
817	AFR
818	AFR
819	AFR
820	AFR
821	EUR
822	AFR
823	AFR
824	EUR
825	AFR
826	AFR
827	AFR
828	AFR
829	AFR
830	AFR
831	EUR
832	AFR
833	AFR
834	AFR
835	AFR
836	AFR
837	AFR
838	AFR
839	AFR
840	AFR
841	AFR
842	EUR
843	AFR
844	AFR
845	AFR
846	AFR
847	EUR
848	AFR
849	EUR
850	AFR
851	AFR
852	AFR
853	AFR
854	AFR
855	EUR
856	AFR
857	EUR
858	EUR
859	EUR
860	EUR
861	EUR
862	AFR
863	AFR
864	AFR
865	AFR
866	AFR
867	AFR
868	AFR
869	AFR
870	EUR
871	AFR
872	EUR
873	AFR
874	AFR
875	AFR
876	AFR
877	AFR
878	EUR
879	AFR
880	AFR
881	AFR
882	EUR
883	EUR
884	AFR
885	EUR
886	AFR
887	EUR
888	EUR
889	AFR
890	AFR
891	AFR
892	AFR
893	EUR
894	EUR
895	EUR
896	AFR
897	AFR
898	EUR
899	AFR
900	EUR
901	EUR
902	AFR
903	AFR
904	AFR
905	EUR
906	EUR
907	AFR
908	EUR
909	AFR
910	AFR
911	EUR
912	AFR
913	AFR
914	AFR
915	AFR
916	AFR
917	EUR
918	EUR
919	EUR
920	EUR
921	EUR
922	AFR
923	AFR
924	EUR
925	AFR
926	EUR
927	EUR
928	AFR
929	EUR
930	AFR
931	EUR
932	EUR
933	EUR
934	EUR
935	AFR
936	AFR
937	EUR
938	EUR
939	AFR
940	EUR
941	EUR
942	AFR
943	AFR
944	EUR
945	AFR
946	EUR
947	EUR
948	AFR
949	AFR
950	AFR
951	EUR
952	EUR
953	AFR
954	EUR
955	EUR
956	EUR
957	AFR
958	EUR
959	AFR
960	EUR
961	EUR
962	EUR
963	AFR
964	AFR
965	AFR
966	AFR
967	AFR
968	AFR
969	EUR
970	AFR
971	EUR
972	EUR
973	AFR
974	EUR
975	AFR
976	AFR
977	AFR
978	AFR
979	AFR
980	AFR
981	AFR
982	EUR
983	AFR
984	AFR
985	AFR
986	AFR
987	AFR
988	AFR
989	AFR
990	EUR
991	AFR
992	AFR
993	AFR
994	EUR
995	AFR
996	AFR
997	AFR
998	AFR
999	EUR
1000	AFR
1001	EUR
1002	AFR
1003	AFR
1004	EUR
1005	EUR
1006	AFR
1007	AFR
1008	EUR
1009	AFR
1010	EUR
1011	EUR
1012	EUR
1013	AFR
1014	AFR
1015	AFR
1016	AFR
1017	AFR
1018	AFR
1019	EUR
1020	AFR
1021	EUR
1022	AFR
1023	AFR
1024	AFR
1025	AFR
1026	EUR
1027	AFR
1028	AFR
1029	AFR
1030	AFR
1031	AFR
1032	EUR
1033	EUR
1034	AFR
1035	AFR
1036	AFR
1037	EUR
1038	EUR
1039	EUR
1040	AFR
1041	AFR
1042	EUR
1043	EUR
1044	AFR
1045	EUR
1046	EUR
1047	AFR
1048	AFR
1049	AFR
1050	AFR
1051	EUR
1052	EUR
1053	AFR
1054	AFR
1055	AFR
1056	AFR
1057	AFR
1058	EUR
1059	AFR
1060	AFR
1061	AFR
1062	AFR
1063	AFR
1064	AFR
1065	AFR
1066	EUR
1067	AFR
1068	EUR
1069	EUR
1070	EUR
1071	AFR
1072	AFR
1073	EUR
1074	EUR
1075	AFR
1076	AFR
1077	EUR
1078	AFR
1079	AFR
1080	EUR
1081	AFR
1082	AFR
1083	EUR
1084	AFR
1085	AFR
1086	AFR
1087	AFR
1088	AFR
1089	EUR
1090	AFR
1091	EUR
1092	EUR
1093	AFR
1094	AFR
1095	EUR
1096	AFR
1097	EUR
1098	AFR
1099	EUR
1100	EUR
1101	EUR
1102	EUR
1103	EUR
1104	AFR
1105	EUR
1106	AFR
1107	AFR
1108	AFR
1109	AFR
1110	AFR
1111	EUR
1112	AFR
1113	AFR
1114	EUR
1115	AFR
1116	EUR
1117	AFR
1118	AFR
1119	AFR
1120	EUR
1121	AFR
1122	EUR
1123	AFR
1124	EUR
1125	EUR
1126	AFR
1127	AFR
1128	EUR
1129	EUR
1130	AFR
1131	AFR
1132	EUR
1133	AFR
1134	AFR
1135	AFR
1136	AFR
1137	AFR
1138	AFR
1139	AFR
1140	EUR
1141	EUR
1142	AFR
1143	EUR
1144	AFR
1145	AFR
1146	AFR
1147	AFR
1148	AFR
1149	AFR
1150	AFR
1151	AFR
1152	EUR
1153	EUR
1154	AFR
1155	EUR
1156	EUR
1157	EUR
1158	AFR
1159	EUR
1160	AFR
1161	AFR
1162	EUR
1163	EUR
1164	EUR
1165	EUR
1166	EUR
1167	EUR
1168	AFR
1169	AFR
1170	AFR
1171	EUR
1172	EUR
1173	AFR
1174	AFR
1175	AFR
1176	AFR
1177	EUR
1178	AFR
1179	AFR
1180	AFR
1181	EUR
1182	EUR
1183	EUR
1184	EUR
1185	AFR
1186	AFR
1187	AFR
1188	AFR
1189	EUR
1190	AFR
1191	AFR
1192	EUR
1193	AFR
1194	EUR
1195	AFR
1196	AFR
1197	AFR
1198	EUR
1199	AFR
1200	AFR
1201	AFR
1202	AFR
1203	EUR
1204	AFR
1205	AFR
1206	AFR
1207	EUR
1208	EUR
1209	EUR
1210	EUR
1211	AFR
1212	EUR
1213	AFR
1214	AFR
1215	AFR
1216	AFR
1217	AFR
1218	AFR
1219	AFR
1220	AFR
1221	EUR
1222	EUR
1223	EUR
1224	EUR
1225	EUR
1226	AFR
1227	EUR
1228	AFR
1229	AFR
1230	AFR
1231	EUR
1232	EUR
1233	AFR
1234	EUR
1235	EUR
1236	AFR
1237	AFR
1238	AFR
1239	AFR
1240	EUR
1241	EUR
1242	AFR
1243	AFR
1244	AFR
1245	AFR
1246	EUR
1247	EUR
1248	EUR
1249	EUR
1250	AFR
1251	AFR
1252	EUR
1253	EUR
1254	AFR
1255	EUR
1256	EUR
1257	EUR
1258	AFR
1259	AFR
1260	AFR
1261	AFR
1262	AFR
1263	EUR
1264	EUR
1265	AFR
1266	AFR
1267	EUR
1268	AFR
1269	AFR
1270	AFR
1271	AFR
1272	AFR
1273	AFR
1274	AFR
1275	AFR
1276	EUR
1277	AFR
1278	AFR
1279	EUR
1280	AFR
1281	AFR
1282	EUR
1283	EUR
1284	EUR
1285	AFR
1286	AFR
1287	AFR
1288	AFR
1289	AFR
1290	EUR
1291	AFR
1292	EUR
1293	AFR
1294	AFR
1295	AFR
1296	AFR
1297	AFR
1298	AFR
1299	EUR
1300	AFR
1301	AFR
1302	AFR
1303	EUR
1304	EUR
1305	AFR
1306	EUR
1307	AFR
1308	EUR
1309	AFR
1310	EUR
1311	AFR
1312	AFR
1313	EUR
1314	AFR
1315	AFR
1316	AFR
1317	EUR
1318	AFR
1319	AFR
1320	AFR
1321	AFR
1322	EUR
1323	EUR
1324	EUR
1325	AFR
1326	AFR
1327	EUR
1328	AFR
1329	AFR
1330	EUR
1331	EUR
1332	AFR
1333	AFR
1334	AFR
1335	AFR
1336	AFR
1337	EUR
1338	AFR
1339	AFR
1340	AFR
1341	EUR
1342	AFR
1343	AFR
1344	AFR
1345	AFR
1346	AFR
1347	EUR
1348	EUR
1349	AFR
1350	AFR
1351	EUR
1352	EUR
1353	AFR
1354	AFR
1355	AFR
1356	AFR
1357	EUR
1358	EUR
1359	EUR
1360	AFR
1361	EUR
1362	AFR
1363	AFR
1364	AFR
1365	AFR
1366	AFR
1367	AFR
1368	AFR
1369	AFR
1370	AFR
1371	EUR
1372	AFR
1373	EUR
1374	EUR
1375	AFR
1376	EUR
1377	AFR
1378	AFR
1379	AFR
1380	AFR
1381	AFR
1382	EUR
1383	AFR
1384	AFR
1385	AFR
1386	AFR
1387	AFR
1388	EUR
1389	EUR
1390	EUR
1391	AFR
1392	AFR
1393	EUR
1394	EUR
1395	EUR
1396	AFR
1397	EUR
1398	EUR
1399	AFR
1400	AFR
1401	EUR
1402	EUR
1403	AFR
1404	AFR
1405	AFR
1406	AFR
1407	AFR
1408	AFR
1409	EUR
1410	AFR
1411	EUR
1412	EUR
1413	AFR
1414	EUR
1415	AFR
1416	EUR
1417	AFR
1418	AFR
1419	EUR
1420	EUR
1421	AFR
1422	EUR
1423	EUR
1424	AFR
1425	EUR
1426	AFR
1427	AFR
1428	AFR
1429	AFR
1430	EUR
1431	EUR
1432	AFR
1433	AFR
1434	EUR
1435	EUR
1436	EUR
1437	AFR
1438	AFR
1439	AFR
1440	AFR
1441	AFR
1442	AFR
1443	EUR
1444	EUR
1445	EUR
1446	AFR
1447	AFR
1448	EUR
1449	AFR
1450	AFR
1451	AFR
1452	EUR
1453	AFR
1454	AFR
1455	AFR
1456	EUR
1457	EUR
1458	AFR
1459	AFR
1460	EUR
1461	EUR
1462	AFR
1463	EUR
1464	AFR
1465	EUR
1466	AFR
1467	AFR
1468	AFR
1469	EUR
1470	AFR
1471	AFR
1472	EUR
1473	AFR
1474	AFR
1475	AFR
1476	AFR
1477	EUR
1478	AFR
1479	AFR
1480	EUR
1481	EUR
1482	AFR
1483	EUR
1484	EUR
1485	EUR
1486	EUR
1487	AFR
1488	AFR
1489	AFR
1490	EUR
1491	EUR
1492	AFR
1493	EUR
1494	EUR
1495	AFR
1496	AFR
1497	EUR
1498	AFR
1499	AFR
1500	EUR
1501	EUR
1502	EUR
1503	EUR
1504	AFR
1505	EUR
1506	AFR
1507	AFR
1508	AFR
1509	AFR
1510	AFR
1511	EUR
1512	EUR
1513	AFR
1514	AFR
1515	EUR
1516	AFR
1517	AFR
1518	EUR
1519	EUR
1520	AFR
1521	AFR
1522	EUR
1523	AFR
1524	EUR
1525	AFR
1526	AFR
1527	AFR
1528	EUR
1529	AFR
1530	EUR
1531	EUR
1532	AFR
1533	AFR
1534	EUR
1535	AFR
1536	EUR
1537	AFR
1538	AFR
1539	AFR
1540	AFR
1541	AFR
1542	AFR
1543	EUR
1544	AFR
1545	AFR
1546	AFR
1547	EUR
1548	EUR
1549	AFR
1550	AFR
1551	EUR
1552	AFR
1553	AFR
1554	AFR
1555	AFR
1556	AFR
1557	EUR
1558	AFR
1559	EUR
1560	EUR
1561	AFR
1562	EUR
1563	AFR
1564	EUR
1565	EUR
1566	EUR
1567	AFR
1568	AFR
1569	AFR
1570	AFR
1571	EUR
1572	EUR
1573	AFR
1574	EUR
1575	EUR
1576	EUR
1577	AFR
1578	AFR
1579	AFR
1580	EUR
1581	EUR
1582	EUR
1583	AFR
1584	AFR
1585	EUR
1586	EUR
1587	AFR
1588	AFR
1589	AFR
1590	AFR
1591	EUR
1592	AFR
1593	AFR
1594	AFR
1595	EUR
1596	AFR
1597	AFR
1598	EUR
1599	AFR
1600	AFR
1601	AFR
1602	EUR
1603	EUR
1604	EUR
1605	AFR
1606	AFR
1607	AFR
1608	AFR
1609	EUR
1610	EUR
1611	EUR
1612	AFR
1613	EUR
1614	AFR
1615	AFR
1616	EUR
1617	EUR
1618	AFR
1619	AFR
1620	EUR
1621	EUR
1622	EUR
1623	AFR
1624	EUR
1625	AFR
1626	EUR
1627	AFR
1628	EUR
1629	EUR
1630	AFR
1631	EUR
1632	AFR
1633	AFR
1634	AFR
1635	AFR
1636	AFR
1637	AFR
1638	EUR
1639	AFR
1640	EUR
1641	EUR
1642	EUR
1643	AFR
1644	AFR
1645	AFR
1646	AFR
1647	AFR
1648	AFR
1649	EUR
1650	EUR
1651	AFR
1652	EUR
1653	AFR
1654	EUR
1655	AFR
1656	AFR
1657	AFR
1658	AFR
1659	EUR
1660	EUR
1661	EUR
1662	AFR
1663	EUR
1664	EUR
1665	EUR
1666	EUR
1667	AFR
1668	EUR
1669	AFR
1670	AFR
1671	EUR
1672	AFR
1673	AFR
1674	AFR
1675	EUR
1676	AFR
1677	AFR
1678	EUR
1679	AFR
1680	EUR
1681	AFR
1682	AFR
1683	AFR
1684	AFR
1685	AFR
1686	EUR
1687	AFR
1688	AFR
1689	EUR
1690	AFR
1691	AFR
1692	AFR
1693	EUR
1694	AFR
1695	AFR
1696	AFR
1697	AFR
1698	AFR
1699	AFR
1700	AFR
1701	EUR
1702	AFR
1703	EUR
1704	AFR
1705	EUR
1706	EUR
1707	EUR
1708	AFR
1709	EUR
1710	EUR
1711	EUR
1712	AFR
1713	AFR
1714	AFR
1715	AFR
1716	AFR
1717	AFR
1718	EUR
1719	AFR
1720	AFR
1721	EUR
1722	EUR
1723	AFR
1724	AFR
1725	AFR
1726	EUR
1727	AFR
1728	EUR
1729	EUR
1730	EUR
1731	AFR
1732	EUR
1733	AFR
1734	AFR
1735	AFR
1736	AFR
1737	AFR
1738	EUR
1739	AFR
1740	AFR
1741	EUR
1742	EUR
1743	AFR
1744	EUR
1745	AFR
1746	AFR
1747	EUR
1748	EUR
1749	AFR
1750	EUR
1751	EUR
1752	AFR
1753	AFR
1754	EUR
1755	EUR
1756	AFR
1757	EUR
1758	AFR
1759	EUR
1760	AFR
1761	EUR
1762	AFR
1763	AFR
1764	AFR
1765	AFR
1766	AFR
1767	EUR
1768	AFR
1769	AFR
1770	AFR
1771	EUR
1772	AFR
1773	EUR
1774	EUR
1775	AFR
1776	AFR
1777	EUR
1778	AFR
1779	AFR
1780	AFR
1781	AFR
1782	AFR
1783	EUR
1784	AFR
1785	EUR
1786	EUR
1787	EUR
1788	AFR
1789	AFR
1790	AFR
1791	EUR
1792	EUR
1793	AFR
1794	EUR
1795	AFR
1796	AFR
1797	AFR
1798	EUR
1799	EUR
1800	AFR
1801	EUR
1802	EUR
1803	AFR
1804	EUR
1805	AFR
1806	EUR
1807	AFR
1808	AFR
1809	AFR
1810	AFR
1811	AFR
1812	EUR
1813	AFR
1814	EUR
1815	AFR
1816	EUR
1817	AFR
1818	EUR
1819	AFR
1820	AFR
1821	AFR
1822	AFR
1823	AFR
1824	AFR
1825	EUR
1826	AFR
1827	AFR
1828	EUR
1829	AFR
1830	AFR
1831	AFR
1832	AFR
1833	AFR
1834	EUR
1835	AFR
1836	AFR
1837	AFR
1838	AFR
1839	AFR
1840	EUR
1841	AFR
1842	EUR
1843	EUR
1844	AFR
1845	EUR
1846	EUR
1847	EUR
1848	EUR
1849	EUR
1850	EUR
1851	EUR
1852	AFR
1853	EUR
1854	AFR
1855	AFR
1856	EUR
1857	AFR
1858	EUR
1859	EUR
1860	EUR
1861	EUR
1862	EUR
1863	EUR
1864	EUR
1865	EUR
1866	AFR
1867	EUR
1868	AFR
1869	AFR
1870	EUR
1871	AFR
1872	AFR
1873	EUR
1874	AFR
1875	EUR
1876	EUR
1877	AFR
1878	AFR
1879	AFR
1880	EUR
1881	EUR
1882	AFR
1883	EUR
1884	AFR
1885	AFR
1886	AFR
1887	AFR
1888	AFR
1889	AFR
1890	AFR
1891	AFR
1892	EUR
1893	AFR
1894	AFR
1895	AFR
1896	AFR
1897	AFR
1898	AFR
1899	AFR
1900	AFR
1901	AFR
1902	AFR
1903	AFR
1904	EUR
1905	AFR
1906	EUR
1907	AFR
1908	EUR
1909	AFR
1910	AFR
1911	EUR
1912	EUR
1913	AFR
1914	AFR
1915	EUR
1916	AFR
1917	EUR
1918	EUR
1919	EUR
1920	EUR
1921	EUR
1922	EUR
1923	AFR
1924	AFR
1925	AFR
1926	EUR
1927	EUR
1928	AFR
1929	EUR
1930	EUR
1931	AFR
1932	EUR
1933	EUR
1934	AFR
1935	EUR
1936	EUR
1937	EUR
1938	EUR
1939	EUR
1940	AFR
1941	AFR
1942	EUR
1943	AFR
1944	AFR
1945	AFR
1946	AFR
1947	AFR
1948	AFR
1949	EUR
1950	AFR
1951	AFR
1952	AFR
1953	EUR
1954	EUR
1955	EUR
1956	AFR
1957	AFR
1958	AFR
1959	AFR
1960	EUR
1961	EUR
1962	EUR
1963	AFR
1964	0
1965	EUR
1966	EUR
1967	AFR
1968	EUR
1969	EUR
1970	AFR
1971	AFR
1972	EUR
1973	AFR
1974	EUR
1975	AFR
1976	AFR
1977	AFR
1978	AFR
1979	EUR
1980	AFR
1981	AFR
1982	AFR
1983	AFR
1984	AFR
1985	EUR
1986	EUR
1987	AFR
1988	EUR
1989	EUR
1990	AFR
1991	AFR
1992	AFR
1993	EUR
1994	EUR
1995	AFR
1996	AFR
1997	AFR
1998	AFR
1999	AFR
2000	AFR
2001	AFR
2002	EUR
2003	AFR
2004	EUR
2005	EUR
2006	AFR
2007	EUR
2008	AFR
2009	EUR
2010	AFR
2011	AFR
2012	EUR
2013	AFR
2014	AFR
2015	AFR
2016	AFR
2017	EUR
2018	AFR
2019	EUR
2020	EUR
2021	AFR
2022	AFR
2023	AFR
2024	EUR
2025	AFR
2026	EUR
2027	EUR
2028	EUR
2029	AFR
2030	EUR
2031	AFR
2032	AFR
2033	EUR
2034	AFR
2035	EUR
2036	AFR
2037	EUR
2038	AFR
2039	EUR
2040	AFR
2041	AFR
2042	AFR
2043	AFR
2044	EUR
2045	AFR
2046	AFR
2047	EUR
2048	EUR
2049	EUR
2050	AFR
2051	EUR
2052	AFR
2053	EUR
2054	AFR
2055	AFR
2056	AFR
2057	AFR
2058	EUR
2059	EUR
2060	AFR
2061	AFR
2062	AFR
2063	AFR
2064	EUR
2065	EUR
2066	AFR
2067	AFR
2068	AFR
2069	AFR
2070	EUR
2071	EUR
2072	EUR
2073	EUR
2074	AFR
2075	EUR
2076	AFR
2077	EUR
2078	AFR
2079	AFR
2080	EUR
2081	AFR
2082	AFR
2083	EUR
2084	AFR
2085	AFR
2086	AFR
2087	EUR
2088	AFR
2089	EUR
2090	EUR
2091	AFR
2092	AFR
2093	EUR
2094	AFR
2095	EUR
2096	EUR
2097	AFR
2098	AFR
2099	AFR
2100	AFR
2101	EUR
2102	AFR
2103	AFR
2104	EUR
2105	EUR
2106	EUR
2107	EUR
2108	EUR
2109	AFR
2110	EUR
2111	AFR
2112	AFR
2113	AFR
2114	EUR
2115	AFR
2116	AFR
2117	EUR
2118	EUR
2119	EUR
2120	EUR
2121	EUR
2122	EUR
2123	AFR
2124	AFR
2125	EUR
2126	AFR
2127	AFR
2128	AFR
2129	AFR
2130	AFR
2131	EUR
2132	AFR
2133	AFR
2134	EUR
2135	AFR
2136	AFR
2137	AFR
2138	EUR
2139	EUR
2140	AFR
2141	EUR
2142	AFR
2143	EUR
